id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage
1671745,5120,NSE_FO:NIFTY24MAY22100CE,2024-05-15 11:18:00,0,25,371.40,2024-05-15 11:45:00,1,25,328.80,-1065.00,-11.47,418612.50,686.25,479612.50,-2.14
1671733,5120,NSE_FO:NIFTY24MAY22350PE,2024-05-15 10:16:00,0,25,303.75,2024-05-15 11:15:00,1,25,259.05,-1117.50,-14.72,419677.50,688.00,480677.50,-1.92
1671717,5120,NSE_FO:NIFTY24MAY22150CE,2024-05-15 09:44:00,0,25,360.30,2024-05-15 10:15:00,1,25,303.30,-1425.00,-15.82,420795.00,689.83,481795.00,-1.70
1671444,7974,NSE_FO:NIFTY24MAY22050CE,2024-05-15 14:37:00,0,100,373.90,2024-05-15 15:25:01,1,100,379.00,510.00,1.36,12410.00,20.34,73410.00,-30.69
1671426,7974,NSE_FO:NIFTY24MAY22350PE,2024-05-15 13:14:03,0,125,295.65,2024-05-15 14:20:05,1,125,286.35,-1162.50,-3.15,11900.00,19.51,72900.00,-31.18
1671403,7974,NSE_FO:NIFTY24MAY22100CE,2024-05-15 11:18:01,0,100,371.40,2024-05-15 11:45:04,1,100,329.20,-4220.00,-11.36,13062.50,21.41,74062.50,-30.08
1671380,7974,NSE_FO:NIFTY24MAY22350PE,2024-05-15 10:16:01,0,125,303.75,2024-05-15 11:15:09,1,125,259.05,-5587.50,-14.72,17282.50,28.33,78282.50,-26.09
1671349,7974,NSE_FO:NIFTY24MAY22150CE,2024-05-15 09:45:02,0,100,367.50,2024-05-15 10:15:38,1,100,300.65,-6685.00,-18.19,22870.00,37.49,83870.00,-20.82
1671167,5120,NSE_FO:NIFTY24MAY22400PE,2024-05-14 15:00:00,0,50,282.55,2024-05-14 15:15:00,1,50,288.20,282.50,2.00,422220.00,692.16,483220.00,-1.41
1671142,5120,NSE_FO:NIFTY24MAY22000CE,2024-05-14 10:45:00,0,25,397.85,2024-05-14 14:17:00,1,25,437.65,995.00,10.00,421937.50,691.70,482937.50,-1.46
1671137,5120,NSE_FO:NIFTY24MAY22250PE,2024-05-14 10:11:00,0,25,301.45,2024-05-14 10:40:00,1,25,272.80,-716.25,-9.50,420942.50,690.07,481942.50,-1.67
1670909,7974,NSE_FO:NIFTY24MAY22400PE,2024-05-14 15:00:03,0,125,282.55,2024-05-14 15:25:01,1,125,287.95,675.00,1.91,29555.00,48.45,90555.00,-14.51
1670856,7974,NSE_FO:NIFTY24MAY22000CE,2024-05-14 10:45:19,0,100,397.85,2024-05-14 14:17:03,1,100,437.65,3980.00,10.00,28880.00,47.34,89880.00,-15.15
1670843,7974,NSE_FO:NIFTY24MAY22250PE,2024-05-14 10:12:00,0,125,301.45,2024-05-14 10:40:08,1,125,272.80,-3581.25,-9.50,24900.00,40.82,85900.00,-18.90
1670602,5120,NSE_FO:NIFTY24MAY21950CE,2024-05-13 14:33:00,0,25,426.25,2024-05-13 15:15:00,1,25,406.10,-503.75,-4.73,421658.75,691.24,482658.75,-1.52
1670575,5120,NSE_FO:NIFTY24MAY21750CE,2024-05-13 11:17:00,0,25,428.50,2024-05-13 13:35:00,1,25,433.95,136.25,1.27,422162.50,692.07,483162.50,-1.42
1670565,5120,NSE_FO:NIFTY24MAY22100PE,2024-05-13 09:32:00,0,25,318.20,2024-05-13 11:02:00,1,25,350.00,795.00,9.99,422026.25,691.85,483026.25,-1.45
1670331,7974,NSE_FO:NIFTY24MAY21950CE,2024-05-13 14:33:02,0,75,426.25,2024-05-13 15:25:01,1,75,423.50,-206.25,-0.65,28481.25,46.69,89481.25,-15.52
1670265,7974,NSE_FO:NIFTY24MAY21750CE,2024-05-13 11:17:01,0,75,428.50,2024-05-13 13:35:03,1,75,433.95,408.75,1.27,28687.50,47.03,89687.50,-15.33
1670222,7974,NSE_FO:NIFTY24MAY22100PE,2024-05-13 09:33:07,0,125,330.00,2024-05-13 11:02:12,1,125,351.55,2693.75,6.53,28278.75,46.36,89278.75,-15.71
1670023,5120,NSE_FO:NIFTY24MAY21900CE,2024-05-10 15:07:00,0,25,425.05,2024-05-10 15:15:00,1,25,408.10,-423.75,-3.99,421231.25,690.54,482231.25,-1.61
1670018,5120,NSE_FO:NIFTY24MAY21900CE,2024-05-10 13:51:00,0,25,414.15,2024-05-10 14:40:00,1,25,390.35,-595.00,-5.75,421655.00,691.24,482655.00,-1.52
1670003,5120,NSE_FO:NIFTY24MAY22200PE,2024-05-10 11:02:00,0,25,328.30,2024-05-10 13:45:00,1,25,318.80,-237.50,-2.89,422250.00,692.21,483250.00,-1.40
1669998,5120,NSE_FO:NIFTY24MAY21900CE,2024-05-10 09:44:00,0,25,437.90,2024-05-10 10:47:00,1,25,437.90,0.00,0.00,422487.50,692.60,483487.50,-1.35
1669754,7974,NSE_FO:NIFTY24MAY21900CE,2024-05-10 15:07:00,0,75,425.05,2024-05-10 15:25:01,1,75,412.45,-945.00,-2.96,25585.00,41.94,86585.00,-18.26
1669734,7974,NSE_FO:NIFTY24MAY21900CE,2024-05-10 13:51:05,0,75,414.15,2024-05-10 14:40:06,1,75,388.60,-1916.25,-6.17,26530.00,43.49,87530.00,-17.36
1669689,7974,NSE_FO:NIFTY24MAY22200PE,2024-05-10 11:02:01,0,100,328.30,2024-05-10 13:45:19,1,100,320.00,-830.00,-2.53,28446.25,46.63,89446.25,-15.56
1669640,7974,NSE_FO:NIFTY24MAY21900CE,2024-05-10 09:44:01,0,75,437.90,2024-05-10 10:47:04,1,75,437.90,0.00,0.00,29276.25,47.99,90276.25,-14.77
1669412,5120,NSE_FO:NIFTY24MAY22200PE,2024-05-09 14:37:00,0,25,320.65,2024-05-09 14:53:00,1,25,320.65,0.00,0.00,422487.50,692.60,483487.50,-1.35
1669401,5120,NSE_FO:NIFTY24MAY22300PE,2024-05-09 12:48:00,0,25,325.80,2024-05-09 14:25:00,1,25,359.70,847.50,10.41,422487.50,692.60,483487.50,-1.35
1669395,5120,NSE_FO:NIFTY24MAY22000CE,2024-05-09 11:52:00,0,25,453.95,2024-05-09 12:45:00,1,25,429.00,-623.75,-5.50,421640.00,691.21,482640.00,-1.52
1669382,5120,NSE_FO:NIFTY24MAY22400PE,2024-05-09 09:39:00,0,25,321.65,2024-05-09 11:50:00,1,25,351.90,756.25,9.40,422263.75,692.24,483263.75,-1.40
1669129,7974,NSE_FO:NIFTY24MAY22200PE,2024-05-09 14:37:01,0,100,322.50,2024-05-09 15:25:01,1,100,367.95,4545.00,14.09,29276.25,47.99,90276.25,-14.77
1669102,7974,NSE_FO:NIFTY24MAY22300PE,2024-05-09 12:48:00,0,100,325.80,2024-05-09 14:25:07,1,100,358.65,3285.00,10.08,24731.25,40.54,85731.25,-19.06
1669092,7974,NSE_FO:NIFTY24MAY22000CE,2024-05-09 11:52:01,0,75,453.95,2024-05-09 12:45:06,1,75,428.00,-1946.25,-5.72,21446.25,35.16,82446.25,-22.16
1669050,7974,NSE_FO:NIFTY24MAY22400PE,2024-05-09 09:39:01,0,100,321.65,2024-05-09 11:50:07,1,100,351.55,2990.00,9.30,23392.50,38.35,84392.50,-20.33
1668783,5120,NSE_FO:NIFTY24MAY22450PE,2024-05-08 13:51:00,0,25,323.45,2024-05-08 15:05:00,1,25,316.00,-186.25,-2.30,421507.50,691.00,482507.50,-1.55
1668778,5120,NSE_FO:NIFTY24MAY22150CE,2024-05-08 11:47:00,0,25,443.00,2024-05-08 13:38:00,1,25,443.00,0.00,0.00,421693.75,691.30,482693.75,-1.51
1668769,5120,NSE_FO:NIFTY24MAY22350PE,2024-05-08 10:33:00,0,25,330.00,2024-05-08 11:20:00,1,25,276.00,-1350.00,-16.36,421693.75,691.30,482693.75,-1.51
1668451,7974,NSE_FO:NIFTY24MAY22450PE,2024-05-08 13:51:01,0,100,323.45,2024-05-08 15:05:04,1,100,316.00,-745.00,-2.30,20402.50,33.45,81402.50,-23.15
1668428,7974,NSE_FO:NIFTY24MAY22150CE,2024-05-08 11:47:00,0,75,443.00,2024-05-08 13:38:00,1,75,443.00,0.00,0.00,21147.50,34.67,82147.50,-22.45
1668398,7974,NSE_FO:NIFTY24MAY22350PE,2024-05-08 10:33:02,0,100,330.00,2024-05-08 11:20:05,1,100,276.00,-5400.00,-16.36,21147.50,34.67,82147.50,-22.45
1668117,5120,NSE_FO:NIFTY24MAY22450PE,2024-05-07 15:09:00,0,25,337.30,2024-05-07 15:15:00,1,25,336.30,-25.00,-0.30,423043.75,693.51,484043.75,-1.24
1668107,5120,NSE_FO:NIFTY24MAY22400PE,2024-05-07 12:54:00,0,25,354.20,2024-05-07 13:40:00,1,25,308.85,-1133.75,-12.80,423068.75,693.56,484068.75,-1.23
1668089,5120,NSE_FO:NIFTY24MAY22600PE,2024-05-07 10:01:00,0,25,358.20,2024-05-07 11:48:00,1,25,429.85,1791.25,20.00,424202.50,695.41,485202.50,-1.00
1668082,5120,NSE_FO:NIFTY24MAY22300CE,2024-05-07 09:31:00,0,25,477.00,2024-05-07 09:55:00,1,25,445.20,-795.00,-6.67,422411.25,692.48,483411.25,-1.37
1667853,7974,NSE_FO:NIFTY24MAY22450PE,2024-05-07 15:09:00,0,100,337.30,2024-05-07 15:25:01,1,100,336.65,-65.00,-0.19,26547.50,43.52,87547.50,-17.35
1667818,7974,NSE_FO:NIFTY24MAY22400PE,2024-05-07 12:54:02,0,100,354.20,2024-05-07 13:40:08,1,100,308.20,-4600.00,-12.99,26612.50,43.63,87612.50,-17.29
1667772,7974,NSE_FO:NIFTY24MAY22600PE,2024-05-07 10:01:00,0,100,358.20,2024-05-07 11:48:01,1,100,429.85,7165.00,20.00,31212.50,51.17,92212.50,-12.94
1667756,7974,NSE_FO:NIFTY24MAY22300CE,2024-05-07 09:31:00,0,75,477.00,2024-05-07 09:55:05,1,75,444.80,-2415.00,-6.75,24047.50,39.42,85047.50,-19.71
1667567,5120,NSE_FO:NIFTY24MAY22300CE,2024-05-06 15:03:00,0,25,463.90,2024-05-06 15:15:00,1,25,464.55,16.25,0.14,423206.25,693.78,484206.25,-1.20
1667551,5120,NSE_FO:NIFTY24MAY22650PE,2024-05-06 12:43:00,0,25,338.70,2024-05-06 14:47:00,1,25,338.70,0.00,0.00,423190.00,693.75,484190.00,-1.21
1667543,5120,NSE_FO:NIFTY24MAY22350CE,2024-05-06 12:09:00,0,25,473.20,2024-05-06 12:40:00,1,25,449.70,-587.50,-4.97,423190.00,693.75,484190.00,-1.21
1667540,5120,NSE_FO:NIFTY24MAY22350CE,2024-05-06 11:04:00,0,25,477.70,2024-05-06 11:35:00,1,25,446.00,-792.50,-6.64,423777.50,694.72,484777.50,-1.09
1667531,5120,NSE_FO:NIFTY24MAY22600PE,2024-05-06 10:01:00,0,25,336.05,2024-05-06 10:45:00,1,25,298.80,-931.25,-11.08,424570.00,696.02,485570.00,-0.93
1667301,7974,NSE_FO:NIFTY24MAY22300CE,2024-05-06 15:03:02,0,75,463.90,2024-05-06 15:15:03,1,75,465.00,82.50,0.24,26462.50,43.38,87462.50,-17.43
1667263,7974,NSE_FO:NIFTY24MAY22650PE,2024-05-06 12:43:01,0,100,338.70,2024-05-06 14:47:00,1,100,338.70,0.00,0.00,26380.00,43.25,87380.00,-17.51
1667252,7974,NSE_FO:NIFTY24MAY22350CE,2024-05-06 12:09:00,0,75,473.20,2024-05-06 12:40:07,1,75,449.70,-1762.50,-4.97,26380.00,43.25,87380.00,-17.51
1667235,7974,NSE_FO:NIFTY24MAY22350CE,2024-05-06 11:04:00,0,75,477.70,2024-05-06 11:35:06,1,75,446.00,-2377.50,-6.64,28142.50,46.14,89142.50,-15.84
1667197,7974,NSE_FO:NIFTY24MAY22600PE,2024-05-06 10:01:01,0,100,336.05,2024-05-06 10:45:04,1,100,297.95,-3810.00,-11.34,30520.00,50.03,91520.00,-13.60
1667013,5120,NSE_FO:NIFTY24MAY22250CE,2024-05-03 14:40:00,0,25,502.80,2024-05-03 15:15:00,1,25,514.30,287.50,2.29,425501.25,697.54,486501.25,-0.74
1667000,5120,NSE_FO:NIFTY24MAY22600PE,2024-05-03 12:56:00,0,25,340.80,2024-05-03 14:17:00,1,25,340.80,0.00,0.00,425213.75,697.07,486213.75,-0.79
1666988,5120,NSE_FO:NIFTY24MAY22800PE,2024-05-03 10:27:00,0,25,311.75,2024-05-03 12:43:00,1,25,374.10,1558.75,20.00,425213.75,697.07,486213.75,-0.79
1666974,5120,NSE_FO:NIFTY24MAY22600CE,2024-05-03 09:23:00,0,25,461.35,2024-05-03 10:25:00,1,25,408.35,-1325.00,-11.49,423655.00,694.52,484655.00,-1.11
1666704,7974,NSE_FO:NIFTY24MAY22250CE,2024-05-03 14:40:01,0,75,502.80,2024-05-03 15:25:01,1,75,514.50,877.50,2.33,34330.00,56.28,95330.00,-10.00
1666692,7974,NSE_FO:NIFTY24MAY22600PE,2024-05-03 12:56:02,0,100,340.80,2024-05-03 14:17:00,1,100,340.80,0.00,0.00,33452.50,54.84,94452.50,-10.83
1666652,7974,NSE_FO:NIFTY24MAY22800PE,2024-05-03 10:27:00,0,125,311.75,2024-05-03 12:43:01,1,125,374.10,7793.75,20.00,33452.50,54.84,94452.50,-10.83
1666621,7974,NSE_FO:NIFTY24MAY22600CE,2024-05-03 09:24:00,0,75,463.10,2024-05-03 10:25:04,1,75,408.70,-4080.00,-11.75,25658.75,42.06,86658.75,-18.19
1666496,5120,NSE_FO:NIFTY24MAY22550CE,2024-05-02 13:24:00,0,25,449.30,2024-05-02 14:20:00,1,25,428.75,-513.75,-4.57,424980.00,696.69,485980.00,-0.84
1666472,5120,NSE_FO:NIFTY24MAY22500CE,2024-05-02 10:09:00,0,25,468.90,2024-05-02 11:20:00,1,25,452.00,-422.50,-3.60,425493.75,697.53,486493.75,-0.74
1666206,7974,NSE_FO:NIFTY24MAY22550CE,2024-05-02 13:24:01,0,75,449.30,2024-05-02 14:20:06,1,75,428.75,-1541.25,-4.57,29738.75,48.75,90738.75,-14.33
1666168,7974,NSE_FO:NIFTY24MAY22500CE,2024-05-02 10:09:01,0,75,468.90,2024-05-02 11:20:18,1,75,453.10,-1185.00,-3.37,31280.00,51.28,92280.00,-12.88
1665817,5120,NSE_FO:NIFTY24MAY22850PE,2024-04-30 14:56:00,0,25,351.20,2024-04-30 15:15:00,1,25,372.65,536.25,6.11,425916.25,698.22,486916.25,-0.65
1665812,5120,NSE_FO:NIFTY24MAY22850PE,2024-04-30 13:15:00,0,25,335.40,2024-04-30 14:05:00,1,25,310.85,-613.75,-7.32,425380.00,697.34,486380.00,-0.76
1665806,5120,NSE_FO:NIFTY24MAY22600CE,2024-04-30 12:34:00,0,25,462.00,2024-04-30 13:10:00,1,25,442.95,-476.25,-4.12,425993.75,698.35,486993.75,-0.64
1665509,7974,NSE_FO:NIFTY24MAY22850PE,2024-04-30 14:56:00,0,100,351.20,2024-04-30 15:25:01,1,100,379.00,2780.00,7.92,32465.00,53.22,93465.00,-11.76
1665483,7974,NSE_FO:NIFTY24MAY22900PE,2024-04-30 13:15:00,0,100,359.40,2024-04-30 14:05:06,1,100,336.85,-2255.00,-6.27,29685.00,48.66,90685.00,-14.39
1665477,7974,NSE_FO:NIFTY24MAY22600CE,2024-04-30 12:34:00,0,75,461.40,2024-04-30 13:10:14,1,75,441.90,-1462.50,-4.23,31940.00,52.36,92940.00,-12.26
1665251,5120,NSE_FO:NIFTY24MAY22350CE,2024-04-29 09:23:00,0,25,485.55,2024-04-29 15:15:00,1,25,578.00,2311.25,19.04,426470.00,699.13,487470.00,-0.54
1664875,5120,NSE_FO:NIFTY24MAY22650PE,2024-04-26 12:32:00,0,25,336.90,2024-04-26 15:00:00,1,25,357.20,507.50,6.03,424158.75,695.34,485158.75,-1.01
1664859,5120,NSE_FO:NIFTY24MAY22700PE,2024-04-26 10:07:00,0,25,354.35,2024-04-26 11:40:00,1,25,349.80,-113.75,-1.28,423651.25,694.51,484651.25,-1.11
1664854,5120,NSE_FO:NIFTY24MAY22450CE,2024-04-26 09:41:00,0,25,458.80,2024-04-26 10:05:00,1,25,447.70,-277.50,-2.42,423765.00,694.70,484765.00,-1.09
1664608,7974,NSE_FO:NIFTY24MAY22650PE,2024-04-26 12:32:01,0,100,336.90,2024-04-26 15:00:09,1,100,357.80,2090.00,6.20,33402.50,54.76,94402.50,-10.88
1664575,7974,NSE_FO:NIFTY24MAY22700PE,2024-04-26 10:07:00,0,100,354.35,2024-04-26 11:40:11,1,100,350.45,-390.00,-1.10,31312.50,51.33,92312.50,-12.85
1664567,7974,NSE_FO:NIFTY24MAY22450CE,2024-04-26 09:41:03,0,75,458.80,2024-04-26 10:05:07,1,75,447.70,-832.50,-2.42,31702.50,51.97,92702.50,-12.48
1664397,5120,NSE_FO:NIFTY24APR22300CE,2024-04-25 13:06:00,0,50,192.25,2024-04-25 13:33:00,1,50,153.80,-1922.50,-20.00,424042.50,695.15,485042.50,-1.03
1664386,5120,NSE_FO:NIFTY24APR22550PE,2024-04-25 11:36:00,0,100,143.90,2024-04-25 12:17:00,1,100,143.90,0.00,0.00,425965.00,698.30,486965.00,-0.64
1664382,5120,NSE_FO:NIFTY24APR22250CE,2024-04-25 11:31:00,0,50,188.95,2024-04-25 11:35:00,1,50,183.55,-270.00,-2.86,425965.00,698.30,486965.00,-0.64
1664378,5120,NSE_FO:NIFTY24APR22500PE,2024-04-25 11:01:00,0,100,143.65,2024-04-25 11:08:00,1,100,114.90,-2875.00,-20.01,426235.00,698.75,487235.00,-0.59
1664373,5120,NSE_FO:NIFTY24APR22250CE,2024-04-25 10:01:00,0,50,181.65,2024-04-25 10:19:00,1,50,247.25,3280.00,36.11,429110.00,703.46,490110.00,0.00
1664102,7974,NSE_FO:NIFTY24APR22300CE,2024-04-25 13:18:01,0,150,193.20,2024-04-25 13:33:01,1,150,154.55,-5797.50,-20.01,32535.00,53.34,93535.00,-11.69
1664070,7974,NSE_FO:NIFTY24APR22550PE,2024-04-25 11:36:00,0,200,143.90,2024-04-25 12:17:00,1,200,143.90,0.00,0.00,38332.50,62.84,99332.50,-6.22
1664069,7974,NSE_FO:NIFTY24APR22250CE,2024-04-25 11:31:00,0,150,188.95,2024-04-25 11:35:05,1,150,183.35,-840.00,-2.96,38332.50,62.84,99332.50,-6.22
1664061,7974,NSE_FO:NIFTY24APR22500PE,2024-04-25 11:01:04,0,200,143.65,2024-04-25 11:08:00,1,200,114.90,-5750.00,-20.01,39172.50,64.22,100172.50,-5.43
1664024,7974,NSE_FO:NIFTY24APR22250CE,2024-04-25 10:01:00,0,150,181.65,2024-04-25 10:19:03,1,150,247.90,9937.50,36.47,44922.50,73.64,105922.50,0.00
1663943,5120,NSE_FO:NIFTY24APR22600PE,2024-04-24 12:47:00,0,50,154.30,2024-04-24 14:37:00,1,50,211.40,2855.00,37.01,425830.00,698.08,486830.00,0.00
1663837,5120,NSE_FO:NIFTY24APR22600PE,2024-04-24 11:53:00,0,50,160.60,2024-04-24 12:30:00,1,50,147.95,-632.50,-7.88,422975.00,693.40,483975.00,-0.13
1663818,5120,NSE_FO:NIFTY24APR22250CE,2024-04-24 09:37:00,0,50,190.55,2024-04-24 11:17:00,1,50,228.65,1905.00,19.99,423607.50,694.44,484607.50,0.00
1663546,7974,NSE_FO:NIFTY24APR22600PE,2024-04-24 12:47:00,0,150,154.30,2024-04-24 14:37:03,1,150,213.60,8895.00,38.43,34985.00,57.35,95985.00,0.00
1663534,7974,NSE_FO:NIFTY24APR22600PE,2024-04-24 11:53:00,0,150,160.70,2024-04-24 12:30:06,1,150,149.10,-1740.00,-7.22,26090.00,42.77,87090.00,-1.96
1663500,7974,NSE_FO:NIFTY24APR22250CE,2024-04-24 09:37:00,0,150,191.10,2024-04-24 11:17:00,1,150,229.30,5730.00,19.99,27830.00,45.62,88830.00,0.00
1663405,5120,NSE_FO:NIFTY24APR22250CE,2024-04-23 14:16:00,0,50,190.50,2024-04-23 15:10:00,1,50,168.20,-1115.00,-11.71,421702.50,691.32,482702.50,-0.23
1663396,5120,NSE_FO:NIFTY24APR22550PE,2024-04-23 13:06:00,0,50,185.95,2024-04-23 13:30:00,1,50,185.95,0.00,0.00,422817.50,693.14,483817.50,0.00
1663388,5120,NSE_FO:NIFTY24APR22250CE,2024-04-23 11:58:00,0,50,183.95,2024-04-23 12:46:00,1,50,183.95,0.00,0.00,422817.50,693.14,483817.50,0.00
1663124,7974,NSE_FO:NIFTY24APR22250CE,2024-04-23 14:16:00,0,150,190.00,2024-04-23 15:10:03,1,150,168.45,-3232.50,-11.34,22100.00,36.23,83100.00,-3.74
1663104,7974,NSE_FO:NIFTY24APR22550PE,2024-04-23 13:06:00,0,150,185.70,2024-04-23 13:32:00,1,150,185.70,0.00,0.00,25332.50,41.53,86332.50,0.00
1663088,7974,NSE_FO:NIFTY24APR22250CE,2024-04-23 12:01:00,0,150,184.45,2024-04-23 12:46:00,1,150,184.45,0.00,0.00,25332.50,41.53,86332.50,0.00
1662993,5120,NSE_FO:NIFTY24APR22150CE,2024-04-22 13:59:00,0,50,212.90,2024-04-22 15:15:00,1,50,257.10,2210.00,20.76,422817.50,693.14,483817.50,0.00
1662953,5120,NSE_FO:NIFTY24APR22450PE,2024-04-22 12:53:00,0,50,232.20,2024-04-22 13:50:00,1,50,218.35,-692.50,-5.96,420607.50,689.52,481607.50,-0.14
1662713,7974,NSE_FO:NIFTY24APR22150CE,2024-04-22 13:57:00,0,100,212.40,2024-04-22 15:25:01,1,100,264.95,5255.00,24.74,25332.50,41.53,86332.50,0.00
1662698,7974,NSE_FO:NIFTY24APR22450PE,2024-04-22 12:53:01,0,100,232.20,2024-04-22 13:50:07,1,100,216.50,-1570.00,-6.76,20077.50,32.91,81077.50,-1.90
1662472,5120,NSE_FO:NIFTY24APR21750CE,2024-04-19 11:26:00,0,50,265.80,2024-04-19 12:45:00,1,50,361.60,4790.00,36.04,421300.00,690.66,482300.00,0.00
1662469,5120,NSE_FO:NIFTY24APR22000PE,2024-04-19 11:04:00,0,50,249.20,2024-04-19 11:25:00,1,50,222.00,-1360.00,-10.91,416510.00,682.80,477510.00,-0.38
1662466,5120,NSE_FO:NIFTY24APR21700CE,2024-04-19 10:56:00,0,50,282.60,2024-04-19 11:00:00,1,50,273.35,-462.50,-3.27,417870.00,685.03,478870.00,-0.10
1662197,7974,NSE_FO:NIFTY24APR21750CE,2024-04-19 11:26:00,0,100,265.80,2024-04-19 12:45:04,1,100,361.40,9560.00,35.97,21647.50,35.49,82647.50,0.00
1662190,7974,NSE_FO:NIFTY24APR22000PE,2024-04-19 11:04:01,0,100,249.20,2024-04-19 11:25:05,1,100,221.20,-2800.00,-11.24,12087.50,19.82,73087.50,-4.79
1662188,7974,NSE_FO:NIFTY24APR21700CE,2024-04-19 10:56:00,0,100,282.60,2024-04-19 11:00:05,1,100,273.85,-875.00,-3.10,14887.50,24.41,75887.50,-1.14
1661966,5120,NSE_FO:NIFTY24APR22450PE,2024-04-18 13:27:00,0,50,220.35,2024-04-18 13:28:00,1,50,322.10,5087.50,46.18,418332.50,685.79,479332.50,0.00
1661946,5120,NSE_FO:NIFTY24APR22100CE,2024-04-18 11:11:00,0,50,269.65,2024-04-18 13:10:00,1,50,284.35,735.00,5.45,413245.00,677.45,474245.00,-0.45
1661938,5120,NSE_FO:NIFTY24APR22300PE,2024-04-18 10:26:00,0,50,217.05,2024-04-18 11:06:00,1,50,173.60,-2172.50,-20.02,412510.00,676.25,473510.00,-0.60
1661653,7974,NSE_FO:NIFTY24APR22450PE,2024-04-18 13:27:00,0,100,220.35,2024-04-18 13:28:01,1,100,322.85,10250.00,46.52,15762.50,25.84,76762.50,0.00
1661628,7974,NSE_FO:NIFTY24APR22100CE,2024-04-18 11:11:00,0,100,269.65,2024-04-18 13:10:12,1,100,286.75,1710.00,6.34,5512.50,9.04,66512.50,-5.87
