id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage
1666267,511,NSE_FO:BANKNIFTY2450849200PE,2024-05-02 15:00:00,1,15,334.35,2024-05-02 15:15:00,0,15,334.35,0.00,0.00,567014.70,361.16,724014.70,-1.11
1665559,511,NSE_FO:BANKNIFTY2443049800CE,2024-04-30 14:45:00,1,15,118.30,2024-04-30 15:15:00,0,15,8.65,1644.75,92.69,567014.70,361.16,724014.70,-1.11
1665557,511,NSE_FO:BANKNIFTY2443049500PE,2024-04-30 13:30:00,1,15,88.90,2024-04-30 14:45:00,0,15,9.80,1186.50,88.98,565369.95,360.11,722369.95,-1.33
1665554,511,NSE_FO:BANKNIFTY2443049500CE,2024-04-30 10:15:00,1,15,167.05,2024-04-30 13:30:00,0,15,80.25,1302.00,51.96,564183.45,359.35,721183.45,-1.49
1665084,511,NSE_FO:BANKNIFTY2443048400CE,2024-04-29 10:00:00,1,15,273.20,2024-04-29 10:30:00,0,15,406.53,-1999.95,-48.80,562881.45,358.52,719881.45,-1.67
1664675,511,NSE_FO:BANKNIFTY2443048300PE,2024-04-26 14:15:00,1,15,258.80,2024-04-26 15:15:00,0,15,268.45,-144.75,-3.73,564881.40,359.80,721881.40,-1.40
1664674,511,NSE_FO:BANKNIFTY2443048400CE,2024-04-26 13:30:00,1,15,273.85,2024-04-26 14:15:00,0,15,261.25,189.00,4.60,565026.15,359.89,722026.15,-1.38
1664669,511,NSE_FO:BANKNIFTY2443048400PE,2024-04-26 11:00:00,1,15,282.25,2024-04-26 13:30:00,0,15,293.60,-170.25,-4.02,564837.15,359.77,721837.15,-1.40
1664168,511,NSE_FO:BANKNIFTY2443048300CE,2024-04-25 10:30:00,1,15,336.00,2024-04-25 14:30:00,0,15,520.93,-2773.95,-55.04,565007.40,359.88,722007.40,-1.38
1664166,511,NSE_FO:BANKNIFTY2443048100PE,2024-04-25 09:45:00,1,15,284.80,2024-04-25 10:30:00,0,15,233.20,774.00,18.12,567781.35,361.64,724781.35,-1.00
1663628,511,NSE_FO:BANKNIFTY24APR48200PE,2024-04-24 15:00:00,1,15,13.25,2024-04-24 15:15:00,0,15,13.25,0.00,0.00,567007.35,361.15,724007.35,-1.11
1663622,511,NSE_FO:BANKNIFTY24APR48200CE,2024-04-24 13:45:00,1,15,44.00,2024-04-24 15:00:00,0,15,13.75,453.75,68.75,567007.35,361.15,724007.35,-1.11
1663620,511,NSE_FO:BANKNIFTY24APR48200PE,2024-04-24 13:15:00,1,15,46.95,2024-04-24 13:45:00,0,15,34.05,193.50,27.48,566553.60,360.86,723553.60,-1.17
1663619,511,NSE_FO:BANKNIFTY24APR48200CE,2024-04-24 10:15:00,1,15,73.10,2024-04-24 13:15:00,0,15,47.40,385.50,35.16,566360.10,360.74,723360.10,-1.19
1663617,511,NSE_FO:BANKNIFTY24APR48000PE,2024-04-24 09:30:00,1,15,93.10,2024-04-24 10:15:00,0,15,40.75,785.25,56.23,565974.60,360.49,722974.60,-1.25
1663191,511,NSE_FO:BANKNIFTY24APR48000PE,2024-04-23 13:30:00,1,15,169.50,2024-04-23 15:15:00,0,15,128.80,610.50,24.01,565189.35,359.99,722189.35,-1.35
1663179,511,NSE_FO:BANKNIFTY24APR48000CE,2024-04-23 09:45:00,1,15,216.00,2024-04-23 13:30:00,0,15,168.15,717.75,22.15,564578.85,359.60,721578.85,-1.44
1662763,511,NSE_FO:BANKNIFTY24APR47700CE,2024-04-22 09:45:00,1,15,334.80,2024-04-22 15:15:00,0,15,362.80,-420.00,-8.36,563861.10,359.15,720861.10,-1.54
1662284,511,NSE_FO:BANKNIFTY24APR47300CE,2024-04-19 13:15:00,1,15,469.75,2024-04-19 14:00:00,0,15,603.08,-1999.95,-28.38,564281.10,359.41,721281.10,-1.48
1661737,511,NSE_FO:BANKNIFTY24APR47400PE,2024-04-18 14:00:00,1,15,392.65,2024-04-18 14:45:00,0,15,601.08,-3126.45,-53.08,566281.05,360.69,723281.05,-1.21
1661736,511,NSE_FO:BANKNIFTY24APR47600CE,2024-04-18 09:45:00,1,15,413.10,2024-04-18 14:00:00,0,15,338.00,1126.50,18.18,569407.50,362.68,726407.50,-0.78
1661111,511,NSE_FO:BANKNIFTY2441647500CE,2024-04-16 14:45:00,1,15,7.45,2024-04-16 15:15:00,0,15,3.00,66.75,59.73,568281.00,361.96,725281.00,-0.93
1661107,511,NSE_FO:BANKNIFTY2441647400PE,2024-04-16 09:45:00,1,15,97.05,2024-04-16 14:45:00,0,15,9.35,1315.50,90.37,568214.25,361.92,725214.25,-0.94
1660680,511,NSE_FO:BANKNIFTY2441648000PE,2024-04-15 10:00:00,1,15,193.25,2024-04-15 15:00:00,0,15,326.58,-1999.95,-68.99,566898.75,361.08,723898.75,-1.12
1660251,511,NSE_FO:BANKNIFTY2441648700PE,2024-04-12 10:45:00,1,15,266.00,2024-04-12 15:15:00,0,15,261.50,67.50,1.69,568898.70,362.36,725898.70,-0.85
1660249,511,NSE_FO:BANKNIFTY2441648900CE,2024-04-12 09:30:00,1,15,250.50,2024-04-12 10:45:00,0,15,178.80,1075.50,28.62,568831.20,362.31,725831.20,-0.86
1660045,511,NSE_FO:BANKNIFTY2441648900CE,2024-04-11 09:30:00,1,15,316.75,2024-04-11 15:15:00,0,15,316.75,0.00,0.00,567755.70,361.63,724755.70,-1.00
1659630,511,NSE_FO:BANKNIFTY2441049000CE,2024-04-10 15:00:00,1,15,26.90,2024-04-10 15:15:00,0,15,26.90,0.00,0.00,567755.70,361.63,724755.70,-1.00
1659629,511,NSE_FO:BANKNIFTY2441048900PE,2024-04-10 13:15:00,1,15,44.00,2024-04-10 15:00:00,0,15,7.50,547.50,82.95,567755.70,361.63,724755.70,-1.00
1659168,511,NSE_FO:BANKNIFTY2441048700PE,2024-04-09 14:30:00,1,15,153.20,2024-04-09 15:15:00,0,15,146.00,108.00,4.70,567208.20,361.28,724208.20,-1.08
1659166,511,NSE_FO:BANKNIFTY2441048900CE,2024-04-09 11:00:00,1,15,192.20,2024-04-09 14:30:00,0,15,89.70,1537.50,53.33,567100.20,361.21,724100.20,-1.09
1658805,511,NSE_FO:BANKNIFTY2441048500CE,2024-04-08 09:30:00,1,15,276.45,2024-04-08 15:15:00,0,15,299.60,-347.25,-8.37,565562.70,360.23,722562.70,-1.30
1658423,511,NSE_FO:BANKNIFTY2441048200CE,2024-04-05 11:30:00,1,15,297.20,2024-04-05 15:15:00,0,15,474.50,-2659.50,-59.66,565909.95,360.45,722909.95,-1.26
1658419,511,NSE_FO:BANKNIFTY2441048100PE,2024-04-05 09:45:00,1,15,372.45,2024-04-05 11:30:00,0,15,275.80,1449.75,25.95,568569.45,362.15,725569.45,-0.89
1657910,511,NSE_FO:BANKNIFTY2441047900CE,2024-04-04 09:45:00,1,15,350.95,2024-04-04 15:15:00,0,15,352.80,-27.75,-0.53,567119.70,361.22,724119.70,-1.09
1657379,511,NSE_FO:BANKNIFTY2440347300PE,2024-04-03 09:45:00,1,15,98.50,2024-04-03 15:15:00,0,15,1.20,1459.50,98.78,567147.45,361.24,724147.45,-1.09
1656926,511,NSE_FO:BANKNIFTY2440347700PE,2024-04-02 09:45:00,1,15,208.70,2024-04-02 10:00:00,0,15,236.53,-417.45,-13.33,565687.95,360.31,722687.95,-1.29
1656924,511,NSE_FO:BANKNIFTY2440347500CE,2024-04-02 09:30:00,1,15,225.50,2024-04-02 09:45:00,0,15,331.00,-1582.50,-46.78,566105.40,360.58,723105.40,-1.23
1656559,511,NSE_FO:BANKNIFTY2440347500PE,2024-04-01 13:30:00,1,15,193.35,2024-04-01 15:15:00,0,15,184.40,134.25,4.63,567687.90,361.58,724687.90,-1.01
1656554,511,NSE_FO:BANKNIFTY2440347500CE,2024-04-01 09:45:00,1,15,314.90,2024-04-01 13:30:00,0,15,287.50,411.00,8.70,567553.65,361.50,724553.65,-1.03
1656552,511,NSE_FO:BANKNIFTY2440347600PE,2024-04-01 09:30:00,1,15,292.35,2024-04-01 09:45:00,0,15,296.05,-55.50,-1.27,567142.65,361.24,724142.65,-1.09
1655532,511,NSE_FO:BANKNIFTY27MAR2446800PE,2024-03-27 14:45:00,1,15,56.10,2024-03-27 15:15:00,0,15,45.40,160.50,19.07,567198.15,361.27,724198.15,-1.08
1655088,511,NSE_FO:BANKNIFTY27MAR2446600PE,2024-03-26 14:15:00,1,15,149.65,2024-03-26 15:15:00,0,15,142.40,108.75,4.84,567037.65,361.17,724037.65,-1.10
1655087,511,NSE_FO:BANKNIFTY27MAR2446700CE,2024-03-26 13:15:00,1,15,256.40,2024-03-26 14:15:00,0,15,204.70,775.50,20.16,566928.90,361.10,723928.90,-1.12
1655083,511,NSE_FO:BANKNIFTY27MAR2446700PE,2024-03-26 10:30:00,1,15,213.40,2024-03-26 13:15:00,0,15,167.80,684.00,21.37,566153.40,360.61,723153.40,-1.22
1654543,511,NSE_FO:BANKNIFTY27MAR2446800PE,2024-03-22 14:00:00,1,15,261.15,2024-03-22 15:15:00,0,15,243.35,267.00,6.82,565469.40,360.17,722469.40,-1.32
1654540,511,NSE_FO:BANKNIFTY27MAR2446900CE,2024-03-22 10:45:00,1,15,362.60,2024-03-22 14:00:00,0,15,306.75,837.75,15.40,565202.40,360.00,722202.40,-1.35
1654538,511,NSE_FO:BANKNIFTY27MAR2446800PE,2024-03-22 09:45:00,1,15,353.00,2024-03-22 10:45:00,0,15,279.35,1104.75,20.86,564364.65,359.47,721364.65,-1.47
1654085,511,NSE_FO:BANKNIFTY27MAR2446700PE,2024-03-21 12:45:00,1,15,325.65,2024-03-21 15:15:00,0,15,317.40,123.75,2.53,563259.90,358.76,720259.90,-1.62
1653418,511,NSE_FO:BANKNIFTY20MAR2446100PE,2024-03-20 11:00:00,1,15,144.70,2024-03-20 15:15:00,0,15,0.25,2166.75,99.83,563136.15,358.69,720136.15,-1.64
1653402,511,NSE_FO:BANKNIFTY20MAR2446400CE,2024-03-20 10:00:00,1,15,87.80,2024-03-20 11:00:00,0,15,44.60,648.00,49.20,560969.40,357.31,717969.40,-1.93
1652907,511,NSE_FO:BANKNIFTY20MAR2446600PE,2024-03-19 09:45:00,1,15,279.05,2024-03-19 10:15:00,0,15,412.38,-1999.95,-47.78,560321.40,356.89,717321.40,-2.02
1652407,511,NSE_FO:BANKNIFTY20MAR2446600PE,2024-03-18 10:00:00,1,15,386.05,2024-03-18 10:15:00,0,15,486.93,-1513.20,-26.13,562321.35,358.17,719321.35,-1.75
1652403,511,NSE_FO:BANKNIFTY20MAR2446500CE,2024-03-18 09:45:00,1,15,327.05,2024-03-18 10:00:00,0,15,359.50,-486.75,-9.92,563834.55,359.13,720834.55,-1.54
1651946,511,NSE_FO:BANKNIFTY20MAR2446400CE,2024-03-15 13:30:00,1,15,414.65,2024-03-15 14:00:00,0,15,562.13,-2212.20,-35.57,564321.30,359.44,721321.30,-1.47
1651944,511,NSE_FO:BANKNIFTY20MAR2446500PE,2024-03-15 10:15:00,1,15,432.80,2024-03-15 13:30:00,0,15,418.65,212.25,3.27,566533.50,360.85,723533.50,-1.17
1651397,511,NSE_FO:BANKNIFTY20MAR2446700PE,2024-03-14 09:45:00,1,15,420.90,2024-03-14 15:15:00,0,15,346.80,1111.50,17.61,566321.25,360.71,723321.25,-1.20
1650898,511,NSE_FO:BANKNIFTY13MAR2447100PE,2024-03-13 12:00:00,1,15,95.60,2024-03-13 14:15:00,0,15,228.93,-1999.95,-139.47,565209.75,360.01,722209.75,-1.35
1650345,511,NSE_FO:BANKNIFTY13MAR2447400CE,2024-03-12 14:15:00,1,15,271.35,2024-03-12 15:15:00,0,15,171.55,1497.00,36.78,567209.70,361.28,724209.70,-1.08
1650339,511,NSE_FO:BANKNIFTY13MAR2447300PE,2024-03-12 11:15:00,1,15,229.35,2024-03-12 14:15:00,0,15,192.10,558.75,16.24,565712.70,360.33,722712.70,-1.28
1650338,511,NSE_FO:BANKNIFTY13MAR2447700CE,2024-03-12 10:15:00,1,15,294.10,2024-03-12 11:15:00,0,15,133.95,2402.25,54.45,565153.95,359.97,722153.95,-1.36
1649866,511,NSE_FO:BANKNIFTY13MAR2447400PE,2024-03-11 12:45:00,1,15,322.70,2024-03-11 15:15:00,0,15,330.50,-117.00,-2.42,562751.70,358.44,719751.70,-1.69
1649222,511,NSE_FO:BANKNIFTY13MAR2447900CE,2024-03-07 14:45:00,1,15,373.10,2024-03-07 15:15:00,0,15,318.80,814.50,14.55,562868.70,358.52,719868.70,-1.67
1649218,511,NSE_FO:BANKNIFTY13MAR2447900PE,2024-03-07 10:15:00,1,15,392.35,2024-03-07 14:45:00,0,15,352.45,598.50,10.17,562054.20,358.00,719054.20,-1.78
1648650,511,NSE_FO:BANKNIFTY06MAR2447700CE,2024-03-06 10:00:00,1,15,225.55,2024-03-06 10:15:00,0,15,358.88,-1999.95,-59.11,561455.70,357.62,718455.70,-1.86
1648145,511,NSE_FO:BANKNIFTY06MAR2447400CE,2024-03-05 12:30:00,1,15,196.75,2024-03-05 13:00:00,0,15,377.08,-2704.95,-91.65,563455.65,358.89,720455.65,-1.59
1648140,511,NSE_FO:BANKNIFTY06MAR2447400PE,2024-03-05 09:45:00,1,15,278.40,2024-03-05 12:30:00,0,15,231.40,705.00,16.88,566160.60,360.61,723160.60,-1.22
1647749,511,NSE_FO:BANKNIFTY06MAR2447500CE,2024-03-04 14:30:00,1,15,269.35,2024-03-04 15:15:00,0,15,263.90,81.75,2.02,565455.60,360.16,722455.60,-1.32
1647740,511,NSE_FO:BANKNIFTY06MAR2447300PE,2024-03-04 11:30:00,1,15,343.10,2024-03-04 14:30:00,0,15,242.80,1504.50,29.23,565373.85,360.11,722373.85,-1.33
1647736,511,NSE_FO:BANKNIFTY06MAR2447300CE,2024-03-04 10:00:00,1,15,368.05,2024-03-04 11:30:00,0,15,318.15,748.50,13.56,563869.35,359.15,720869.35,-1.54
1647281,511,NSE_FO:BANKNIFTY06MAR2446600CE,2024-03-01 10:00:00,1,15,438.85,2024-03-01 11:30:00,0,15,572.18,-1999.95,-30.38,563120.85,358.68,720120.85,-1.64
1646662,511,NSE_FO:BANKNIFTY29FEB2446100PE,2024-02-29 10:00:00,1,15,196.85,2024-02-29 10:15:00,0,15,330.18,-1999.95,-67.73,565120.80,359.95,722120.80,-1.36
1646091,511,NSE_FO:BANKNIFTY29FEB2446200PE,2024-02-28 11:15:00,1,15,291.00,2024-02-28 15:15:00,0,15,466.85,-2637.75,-60.43,567120.75,361.22,724120.75,-1.09
1646085,511,NSE_FO:BANKNIFTY29FEB2446600CE,2024-02-28 10:45:00,1,15,264.50,2024-02-28 11:15:00,0,15,117.40,2206.50,55.61,569758.50,362.90,726758.50,-0.73
1646084,511,NSE_FO:BANKNIFTY29FEB2446700PE,2024-02-28 10:30:00,1,15,247.50,2024-02-28 10:45:00,0,15,271.50,-360.00,-9.70,567552.00,361.50,724552.00,-1.03
1645571,511,NSE_FO:BANKNIFTY29FEB2446600PE,2024-02-27 09:45:00,1,15,374.15,2024-02-27 10:30:00,0,15,507.48,-1999.95,-35.64,567912.00,361.73,724912.00,-0.98
1645146,511,NSE_FO:BANKNIFTY29FEB2446700CE,2024-02-26 13:30:00,1,15,443.25,2024-02-26 15:15:00,0,15,331.00,1683.75,25.32,569911.95,363.00,726911.95,-0.71
1644711,511,NSE_FO:BANKNIFTY29FEB2446900PE,2024-02-23 13:45:00,1,15,419.05,2024-02-23 15:15:00,0,15,427.90,-132.75,-2.11,568228.20,361.93,725228.20,-0.94
1644708,511,NSE_FO:BANKNIFTY29FEB2447000CE,2024-02-23 10:45:00,1,15,495.55,2024-02-23 13:45:00,0,15,411.65,1258.50,16.93,568360.95,362.01,725360.95,-0.92
1644181,511,NSE_FO:BANKNIFTY29FEB2446800CE,2024-02-22 14:15:00,1,15,522.00,2024-02-22 15:15:00,0,15,564.35,-635.25,-8.11,567102.45,361.21,724102.45,-1.09
1643524,511,NSE_FO:BANKNIFTY21FEB2447100PE,2024-02-21 15:00:00,1,15,43.75,2024-02-21 15:15:00,0,15,30.55,198.00,30.17,567737.70,361.62,724737.70,-1.01
1643521,511,NSE_FO:BANKNIFTY21FEB2447100CE,2024-02-21 10:15:00,1,15,132.90,2024-02-21 15:00:00,0,15,14.95,1769.25,88.75,567539.70,361.49,724539.70,-1.03
1642996,511,NSE_FO:BANKNIFTY21FEB2447000CE,2024-02-20 15:00:00,1,15,258.90,2024-02-20 15:15:00,0,15,291.95,-495.75,-12.77,565770.45,360.36,722770.45,-1.28
1642993,511,NSE_FO:BANKNIFTY21FEB2447000PE,2024-02-20 14:30:00,1,15,211.85,2024-02-20 15:00:00,0,15,199.35,187.50,5.90,566266.20,360.68,723266.20,-1.21
1642989,511,NSE_FO:BANKNIFTY21FEB2446800CE,2024-02-20 10:45:00,1,15,282.85,2024-02-20 14:30:00,0,15,378.30,-1431.75,-33.75,566078.70,360.56,723078.70,-1.23
1642985,511,NSE_FO:BANKNIFTY21FEB2446600PE,2024-02-20 09:45:00,1,15,279.30,2024-02-20 10:45:00,0,15,199.30,1200.00,28.64,567510.45,361.47,724510.45,-1.04
1642548,511,NSE_FO:BANKNIFTY21FEB2446400CE,2024-02-19 09:45:00,1,15,364.85,2024-02-19 11:00:00,0,15,490.73,-1888.20,-34.50,566310.45,360.71,723310.45,-1.20
1642545,511,NSE_FO:BANKNIFTY21FEB2446400PE,2024-02-19 09:30:00,1,15,378.60,2024-02-19 09:45:00,0,15,386.05,-111.75,-1.97,568198.65,361.91,725198.65,-0.94
1642070,511,NSE_FO:BANKNIFTY21FEB2446300CE,2024-02-16 09:45:00,1,15,464.35,2024-02-16 13:45:00,0,15,597.68,-1999.95,-28.71,568310.40,361.98,725310.40,-0.93
1641546,511,NSE_FO:BANKNIFTY21FEB2446100CE,2024-02-15 14:15:00,1,15,498.50,2024-02-15 15:15:00,0,15,545.95,-711.75,-9.52,570310.35,363.26,727310.35,-0.66
1640852,511,NSE_FO:BANKNIFTY14FEB2445600CE,2024-02-14 13:30:00,1,15,85.35,2024-02-14 14:45:00,0,15,357.78,-4086.45,-319.19,571022.10,363.71,728022.10,-0.56
1640846,511,NSE_FO:BANKNIFTY14FEB2445100PE,2024-02-14 09:45:00,1,15,151.20,2024-02-14 13:30:00,0,15,12.10,2086.50,92.00,575108.55,366.31,732108.55,0.00
1640241,511,NSE_FO:BANKNIFTY14FEB2445500CE,2024-02-13 14:30:00,1,15,289.50,2024-02-13 15:15:00,0,15,314.70,-378.00,-8.70,573022.05,364.98,730022.05,-0.05
1640239,511,NSE_FO:BANKNIFTY14FEB2445300PE,2024-02-13 13:00:00,1,15,241.65,2024-02-13 14:30:00,0,15,124.55,1756.50,48.46,573400.05,365.22,730400.05,0.00
1640235,511,NSE_FO:BANKNIFTY14FEB2445400CE,2024-02-13 10:30:00,1,15,271.00,2024-02-13 13:00:00,0,15,169.75,1518.75,37.36,571643.55,364.10,728643.55,0.00
1639725,511,NSE_FO:BANKNIFTY14FEB2444800PE,2024-02-12 13:30:00,1,15,402.70,2024-02-12 15:15:00,0,15,305.00,1465.50,24.26,570124.80,363.14,727124.80,0.00
1639718,511,NSE_FO:BANKNIFTY14FEB2445500CE,2024-02-12 09:45:00,1,15,336.75,2024-02-12 13:30:00,0,15,99.90,3552.75,70.33,568659.30,362.20,725659.30,0.00
1639241,511,NSE_FO:BANKNIFTY14FEB2445600CE,2024-02-09 15:00:00,1,15,408.95,2024-02-09 15:15:00,0,15,401.15,117.00,1.91,565106.55,359.94,722106.55,0.00
1639238,511,NSE_FO:BANKNIFTY14FEB2445100PE,2024-02-09 09:30:00,1,15,393.00,2024-02-09 15:00:00,0,15,157.80,3528.00,59.85,564989.55,359.87,721989.55,0.00
1638702,511,NSE_FO:BANKNIFTY14FEB2445400PE,2024-02-08 11:30:00,1,15,401.95,2024-02-08 15:15:00,0,15,338.10,957.75,15.89,561461.55,357.62,718461.55,0.00
1638700,511,NSE_FO:BANKNIFTY14FEB2446000CE,2024-02-08 09:45:00,1,15,510.65,2024-02-08 11:30:00,0,15,221.95,4330.50,56.54,560503.80,357.01,717503.80,0.00
1638117,511,NSE_FO:BANKNIFTY07FEB2445900CE,2024-02-07 09:45:00,1,15,129.40,2024-02-07 15:15:00,0,15,0.65,1931.25,99.50,556173.30,354.25,713173.30,-0.20
1637642,511,NSE_FO:BANKNIFTY07FEB2445700CE,2024-02-06 12:30:00,1,15,228.85,2024-02-06 15:15:00,0,15,190.20,579.75,16.89,554242.05,353.02,711242.05,-0.47
1637641,511,NSE_FO:BANKNIFTY07FEB2445700PE,2024-02-06 09:45:00,1,15,272.25,2024-02-06 12:30:00,0,15,265.95,94.50,2.31,553662.30,352.65,710662.30,-0.55
1637116,511,NSE_FO:BANKNIFTY07FEB2446000PE,2024-02-05 10:00:00,1,15,424.10,2024-02-05 10:30:00,0,15,557.43,-1999.95,-31.44,553567.80,352.59,710567.80,-0.56
1636591,511,NSE_FO:BANKNIFTY07FEB2446600CE,2024-02-02 09:45:00,1,15,436.95,2024-02-02 11:45:00,0,15,570.28,-1999.95,-30.51,555567.75,353.86,712567.75,-0.28
1636072,511,NSE_FO:BANKNIFTY07FEB2446000CE,2024-02-01 11:30:00,1,15,584.20,2024-02-01 15:15:00,0,15,550.50,505.50,5.77,557567.70,355.14,714567.70,0.00
1636066,511,NSE_FO:BANKNIFTY07FEB2445900PE,2024-02-01 10:00:00,1,15,626.95,2024-02-01 11:30:00,0,15,536.75,1353.00,14.39,557062.20,354.82,714062.20,0.00
1636062,511,NSE_FO:BANKNIFTY07FEB2445800CE,2024-02-01 09:45:00,1,15,643.60,2024-02-01 10:00:00,0,15,655.90,-184.50,-1.91,555709.20,353.95,712709.20,-0.03
1635369,511,NSE_FO:BANKNIFTY31JAN2446000CE,2024-01-31 11:00:00,1,15,185.65,2024-01-31 15:15:00,0,15,7.45,2673.00,95.99,555893.70,354.07,712893.70,0.00
1635368,511,NSE_FO:BANKNIFTY31JAN2445400PE,2024-01-31 09:45:00,1,15,171.15,2024-01-31 11:00:00,0,15,28.10,2145.75,83.58,553220.70,352.37,710220.70,0.00
1634818,511,NSE_FO:BANKNIFTY31JAN2445400PE,2024-01-30 15:00:00,1,15,227.85,2024-01-30 15:15:00,0,15,206.70,317.25,9.28,551074.95,351.00,708074.95,-0.24
1634355,511,NSE_FO:BANKNIFTY31JAN2445500PE,2024-01-29 14:00:00,1,15,344.05,2024-01-29 15:00:00,0,15,477.38,-1999.95,-38.75,550757.70,350.80,707757.70,-0.28
1633039,511,NSE_FO:BANKNIFTY25JAN2444700PE,2024-01-24 12:30:00,1,15,322.50,2024-01-24 14:45:00,0,15,112.22,3154.20,65.20,552757.65,352.07,709757.65,0.00
1633036,511,NSE_FO:BANKNIFTY25JAN2445300CE,2024-01-24 10:45:00,1,15,324.00,2024-01-24 12:30:00,0,15,84.60,3591.00,73.89,549603.45,350.07,706603.45,-0.02
1633032,511,NSE_FO:BANKNIFTY25JAN2445100PE,2024-01-24 09:45:00,1,15,300.60,2024-01-24 10:45:00,0,15,216.95,1254.75,27.83,546012.45,347.78,703012.45,-0.53
1632391,511,NSE_FO:BANKNIFTY25JAN2445700PE,2024-01-23 11:00:00,1,15,305.60,2024-01-23 12:00:00,0,15,637.68,-4981.20,-108.66,544757.70,346.98,701757.70,-0.70
1632387,511,NSE_FO:BANKNIFTY25JAN2446300CE,2024-01-23 09:45:00,1,15,307.65,2024-01-23 11:00:00,0,15,108.90,2981.25,64.60,549738.90,350.15,706738.90,0.00
1629210,511,NSE_FO:BANKNIFTY25JAN2445800PE,2024-01-19 14:30:00,1,15,455.80,2024-01-19 15:15:00,0,15,465.05,-138.75,-2.03,546757.65,348.25,703757.65,-0.12
