id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage
1616574,3092,NSE_FO:BANKNIFTY10JAN2447200PE,2024-01-10 12:46:00,1,15,96.20,2024-01-10 13:49:00,0,15,46.40,747.00,51.77,519302.75,303.69,690302.75,-1.66
1616573,3092,NSE_FO:BANKNIFTY10JAN2447200CE,2024-01-10 12:46:00,1,15,65.60,2024-01-10 13:49:00,0,15,83.60,-270.00,-27.44,518555.75,303.25,689555.75,-1.77
1616555,3092,NSE_FO:BANKNIFTY10JAN2447100PE,2024-01-10 09:25:00,1,15,131.80,2024-01-10 12:46:00,0,15,63.15,1029.75,52.09,518825.75,303.41,689825.75,-1.73
1616553,3092,NSE_FO:BANKNIFTY10JAN2447100CE,2024-01-10 09:25:00,1,15,122.45,2024-01-10 12:46:00,0,15,128.00,-83.25,-4.53,517796.00,302.80,688796.00,-1.88
1616153,3092,NSE_FO:BANKNIFTY10JAN2447700PE,2024-01-09 09:25:00,1,15,170.35,2024-01-09 15:09:00,0,15,541.45,-5566.50,-217.85,517879.25,302.85,688879.25,-1.87
1616073,3092,NSE_FO:BANKNIFTY10JAN2447700CE,2024-01-09 09:25:00,1,15,224.30,2024-01-09 15:09:00,0,15,29.00,2929.50,87.07,523445.75,306.11,694445.75,-1.07
1615643,3092,NSE_FO:BANKNIFTY10JAN2447500PE,2024-01-08 14:31:00,1,15,209.60,2024-01-08 15:09:00,0,15,257.85,-723.75,-23.02,520516.25,304.40,691516.25,-1.49
1615640,3092,NSE_FO:BANKNIFTY10JAN2447500CE,2024-01-08 14:31:00,1,15,270.00,2024-01-08 15:09:00,0,15,203.85,992.25,24.50,521240.00,304.82,692240.00,-1.39
1615607,3092,NSE_FO:BANKNIFTY10JAN2448200PE,2024-01-08 09:25:00,1,15,266.15,2024-01-08 14:31:00,0,15,696.60,-6456.75,-161.73,520247.75,304.24,691247.75,-1.53
1615606,3092,NSE_FO:BANKNIFTY10JAN2448200CE,2024-01-08 09:25:00,1,15,220.20,2024-01-08 14:31:00,0,15,54.80,2481.00,75.11,526704.50,308.01,697704.50,-0.61
1615162,3092,NSE_FO:BANKNIFTY10JAN2448300PE,2024-01-05 09:25:00,1,15,279.50,2024-01-05 15:09:00,0,15,268.90,159.00,3.79,524223.50,306.56,695223.50,-0.96
1615160,3092,NSE_FO:BANKNIFTY10JAN2448300CE,2024-01-05 09:25:00,1,15,328.35,2024-01-05 15:09:00,0,15,256.10,1083.75,22.00,524064.50,306.47,695064.50,-0.98
1614777,3092,NSE_FO:BANKNIFTY10JAN2447800PE,2024-01-04 09:25:00,1,15,322.15,2024-01-04 15:09:00,0,15,163.35,2382.00,49.29,522980.75,305.84,693980.75,-1.14
1614776,3092,NSE_FO:BANKNIFTY10JAN2447800CE,2024-01-04 09:25:00,1,15,379.90,2024-01-04 15:09:00,0,15,589.60,-3145.50,-55.20,520598.75,304.44,691598.75,-1.48
1614463,3092,NSE_FO:BANKNIFTY03JAN2447700PE,2024-01-03 15:08:00,1,15,40.85,2024-01-03 15:09:00,0,15,41.65,-12.00,-1.96,523744.25,306.28,694744.25,-1.03
1614462,3092,NSE_FO:BANKNIFTY03JAN2447700CE,2024-01-03 15:08:00,1,15,1.85,2024-01-03 15:09:00,0,15,1.25,9.00,32.43,523756.25,306.29,694756.25,-1.03
1614460,3092,NSE_FO:BANKNIFTY03JAN2447700PE,2024-01-03 15:03:00,1,15,16.75,2024-01-03 15:08:00,0,15,40.85,-361.50,-143.88,523747.25,306.28,694747.25,-1.03
1614459,3092,NSE_FO:BANKNIFTY03JAN2447700CE,2024-01-03 15:03:00,1,15,10.15,2024-01-03 15:08:00,0,15,1.85,124.50,81.77,524108.75,306.50,695108.75,-0.98
1614457,3092,NSE_FO:BANKNIFTY03JAN2447700PE,2024-01-03 14:59:00,1,15,17.40,2024-01-03 15:03:00,0,15,16.75,9.75,3.74,523984.25,306.42,694984.25,-1.00
1614456,3092,NSE_FO:BANKNIFTY03JAN2447700CE,2024-01-03 14:59:00,1,15,20.00,2024-01-03 15:03:00,0,15,10.15,147.75,49.25,523974.50,306.42,694974.50,-1.00
1614455,3092,NSE_FO:BANKNIFTY03JAN2447700PE,2024-01-03 14:44:00,1,15,29.45,2024-01-03 14:59:00,0,15,17.40,180.75,40.92,523826.75,306.33,694826.75,-1.02
1614454,3092,NSE_FO:BANKNIFTY03JAN2447700CE,2024-01-03 14:44:00,1,15,19.00,2024-01-03 14:59:00,0,15,20.00,-15.00,-5.26,523646.00,306.23,694646.00,-1.04
1614452,3092,NSE_FO:BANKNIFTY03JAN2447700PE,2024-01-03 14:37:00,1,15,45.95,2024-01-03 14:44:00,0,15,29.45,247.50,35.91,523661.00,306.23,694661.00,-1.04
1614451,3092,NSE_FO:BANKNIFTY03JAN2447700CE,2024-01-03 14:37:00,1,15,16.55,2024-01-03 14:44:00,0,15,19.00,-36.75,-14.80,523413.50,306.09,694413.50,-1.08
1614449,3092,NSE_FO:BANKNIFTY03JAN2447600PE,2024-01-03 12:27:00,1,15,88.75,2024-01-03 14:37:00,0,15,10.55,1173.00,88.11,523450.25,306.11,694450.25,-1.07
1614448,3092,NSE_FO:BANKNIFTY03JAN2447600CE,2024-01-03 12:27:00,1,15,36.30,2024-01-03 14:37:00,0,15,81.15,-672.75,-123.55,522277.25,305.43,693277.25,-1.24
1614445,3092,NSE_FO:BANKNIFTY03JAN2447800PE,2024-01-03 11:54:00,1,15,88.35,2024-01-03 12:27:00,0,15,263.10,-2621.25,-197.79,522950.00,305.82,693950.00,-1.14
1614444,3092,NSE_FO:BANKNIFTY03JAN2447800CE,2024-01-03 11:54:00,1,15,79.55,2024-01-03 12:27:00,0,15,9.10,1056.75,88.56,525571.25,307.35,696571.25,-0.77
1614441,3092,NSE_FO:BANKNIFTY03JAN2447500PE,2024-01-03 09:55:00,1,15,97.20,2024-01-03 11:54:00,0,15,11.25,1289.25,88.43,524514.50,306.73,695514.50,-0.92
1614440,3092,NSE_FO:BANKNIFTY03JAN2447500CE,2024-01-03 09:55:00,1,15,111.50,2024-01-03 11:54:00,0,15,302.10,-2859.00,-170.94,523225.25,305.98,694225.25,-1.10
1614331,3092,NSE_FO:BANKNIFTY03JAN2447500PE,2024-01-03 09:25:00,1,15,124.80,2024-01-03 09:55:00,0,15,97.20,414.00,22.12,526084.25,307.65,697084.25,-0.70
1614329,3092,NSE_FO:BANKNIFTY03JAN2447500CE,2024-01-03 09:25:00,1,15,139.05,2024-01-03 09:55:00,0,15,111.50,413.25,19.81,525670.25,307.41,696670.25,-0.76
1613891,3092,NSE_FO:BANKNIFTY03JAN2448100PE,2024-01-02 09:25:00,1,15,192.40,2024-01-02 15:09:00,0,15,493.00,-4509.00,-156.24,525257.00,307.17,696257.00,-0.81
1613887,3092,NSE_FO:BANKNIFTY03JAN2448100CE,2024-01-02 09:25:00,1,15,233.30,2024-01-02 15:09:00,0,15,41.50,2877.00,82.21,529766.00,309.80,700766.00,-0.17
1613494,3092,NSE_FO:BANKNIFTY03JAN2448300PE,2024-01-01 09:25:00,1,15,302.30,2024-01-01 15:09:00,0,15,212.25,1350.75,29.79,526889.00,308.12,697889.00,-0.58
1613492,3092,NSE_FO:BANKNIFTY03JAN2448300CE,2024-01-01 09:25:00,1,15,235.50,2024-01-01 15:09:00,0,15,264.55,-435.75,-12.34,525538.25,307.33,696538.25,-0.77
1613115,3092,NSE_FO:BANKNIFTY03JAN2448300PE,2023-12-29 09:25:00,1,15,343.80,2023-12-29 15:09:00,0,15,259.70,1261.50,24.46,525974.00,307.59,696974.00,-0.71
1613114,3092,NSE_FO:BANKNIFTY03JAN2448300CE,2023-12-29 09:25:00,1,15,430.60,2023-12-29 15:09:00,0,15,378.10,787.50,12.19,524712.50,306.85,695712.50,-0.89
1612707,3092,NSE_FO:BANKNIFTY28DEC2348500PE,2023-12-28 15:07:00,1,15,11.50,2023-12-28 15:09:00,0,15,6.90,69.00,40.00,523925.00,306.39,694925.00,-1.00
1612706,3092,NSE_FO:BANKNIFTY28DEC2348500CE,2023-12-28 15:07:00,1,15,15.60,2023-12-28 15:09:00,0,15,13.70,28.50,12.18,523856.00,306.35,694856.00,-1.01
1612699,3092,NSE_FO:BANKNIFTY28DEC2348500PE,2023-12-28 15:02:00,1,15,24.75,2023-12-28 15:07:00,0,15,11.50,198.75,53.54,523827.50,306.33,694827.50,-1.02
1612698,3092,NSE_FO:BANKNIFTY28DEC2348500CE,2023-12-28 15:02:00,1,15,9.45,2023-12-28 15:07:00,0,15,15.60,-92.25,-65.08,523628.75,306.22,694628.75,-1.05
1612693,3092,NSE_FO:BANKNIFTY28DEC2348500PE,2023-12-28 14:57:00,1,15,20.65,2023-12-28 15:02:00,0,15,24.75,-61.50,-19.85,523721.00,306.27,694721.00,-1.03
1612692,3092,NSE_FO:BANKNIFTY28DEC2348500CE,2023-12-28 14:57:00,1,15,32.25,2023-12-28 15:02:00,0,15,9.45,342.00,70.70,523782.50,306.31,694782.50,-1.02
1612684,3092,NSE_FO:BANKNIFTY28DEC2348500PE,2023-12-28 14:44:00,1,15,43.10,2023-12-28 14:57:00,0,15,20.65,336.75,52.09,523440.50,306.11,694440.50,-1.07
1612682,3092,NSE_FO:BANKNIFTY28DEC2348500CE,2023-12-28 14:44:00,1,15,25.25,2023-12-28 14:57:00,0,15,32.25,-105.00,-27.72,523103.75,305.91,694103.75,-1.12
1612666,3092,NSE_FO:BANKNIFTY28DEC2348500PE,2023-12-28 14:29:00,1,15,25.50,2023-12-28 14:44:00,0,15,43.10,-264.00,-69.02,523208.75,305.97,694208.75,-1.11
1612665,3092,NSE_FO:BANKNIFTY28DEC2348500CE,2023-12-28 14:29:00,1,15,61.75,2023-12-28 14:44:00,0,15,25.25,547.50,59.11,523472.75,306.12,694472.75,-1.07
1612657,3092,NSE_FO:BANKNIFTY28DEC2348500PE,2023-12-28 14:12:00,1,15,35.85,2023-12-28 14:29:00,0,15,25.50,155.25,28.87,522925.25,305.80,693925.25,-1.15
1612655,3092,NSE_FO:BANKNIFTY28DEC2348500CE,2023-12-28 14:12:00,1,15,76.25,2023-12-28 14:29:00,0,15,61.75,217.50,19.02,522770.00,305.71,693770.00,-1.17
1612633,3092,NSE_FO:BANKNIFTY28DEC2348400PE,2023-12-28 10:53:00,1,15,87.05,2023-12-28 14:12:00,0,15,15.50,1073.25,82.19,522552.50,305.59,693552.50,-1.20
1612630,3092,NSE_FO:BANKNIFTY28DEC2348400CE,2023-12-28 10:53:00,1,15,138.70,2023-12-28 14:12:00,0,15,156.05,-260.25,-12.51,521479.25,304.96,692479.25,-1.35
1612616,3092,NSE_FO:BANKNIFTY28DEC2348400PE,2023-12-28 10:24:00,1,15,97.90,2023-12-28 10:53:00,0,15,87.05,162.75,11.08,521739.50,305.11,692739.50,-1.32
1612614,3092,NSE_FO:BANKNIFTY28DEC2348400CE,2023-12-28 10:24:00,1,15,184.15,2023-12-28 10:53:00,0,15,138.70,681.75,24.68,521576.75,305.02,692576.75,-1.34
1612596,3092,NSE_FO:BANKNIFTY28DEC2348600PE,2023-12-28 09:25:00,1,15,188.25,2023-12-28 10:24:00,0,15,200.55,-184.50,-6.53,520895.00,304.62,691895.00,-1.44
1612594,3092,NSE_FO:BANKNIFTY28DEC2348600CE,2023-12-28 09:25:00,1,15,163.50,2023-12-28 10:24:00,0,15,83.40,1201.50,48.99,521079.50,304.72,692079.50,-1.41
1612176,3092,NSE_FO:BANKNIFTY28DEC2348300PE,2023-12-27 15:07:00,1,15,129.25,2023-12-27 15:09:00,0,15,135.25,-90.00,-4.64,519878.00,304.02,690878.00,-1.58
1612174,3092,NSE_FO:BANKNIFTY28DEC2348300CE,2023-12-27 15:07:00,1,15,228.45,2023-12-27 15:09:00,0,15,214.45,210.00,6.13,519968.00,304.07,690968.00,-1.57
1612153,3092,NSE_FO:BANKNIFTY28DEC2347800PE,2023-12-27 09:25:00,1,15,161.30,2023-12-27 15:07:00,0,15,32.50,1932.00,79.85,519758.00,303.95,690758.00,-1.60
1612152,3092,NSE_FO:BANKNIFTY28DEC2347800CE,2023-12-27 09:25:00,1,15,270.40,2023-12-27 15:07:00,0,15,630.85,-5406.75,-133.30,517826.00,302.82,688826.00,-1.87
1611696,3092,NSE_FO:BANKNIFTY28DEC2347600PE,2023-12-26 09:25:00,1,15,284.95,2023-12-26 15:09:00,0,15,162.20,1841.25,43.08,523232.75,305.98,694232.75,-1.10
1611694,3092,NSE_FO:BANKNIFTY28DEC2347600CE,2023-12-26 09:25:00,1,15,283.85,2023-12-26 15:09:00,0,15,333.55,-745.50,-17.51,521391.50,304.91,692391.50,-1.36
1611116,3092,NSE_FO:BANKNIFTY28DEC2347700PE,2023-12-22 09:25:00,1,15,283.95,2023-12-22 15:09:00,0,15,380.50,-1448.25,-34.00,522137.00,305.34,693137.00,-1.26
1611111,3092,NSE_FO:BANKNIFTY28DEC2347700CE,2023-12-22 09:25:00,1,15,451.45,2023-12-22 15:09:00,0,15,292.15,2389.50,35.29,523585.25,306.19,694585.25,-1.05
1610617,3092,NSE_FO:BANKNIFTY28DEC2347100PE,2023-12-21 09:25:00,1,15,398.70,2023-12-21 15:09:00,0,15,114.35,4265.25,71.32,521195.75,304.79,692195.75,-1.39
1610616,3092,NSE_FO:BANKNIFTY28DEC2347100CE,2023-12-21 09:25:00,1,15,450.95,2023-12-21 15:09:00,0,15,1049.10,-8972.25,-132.64,516930.50,302.30,687930.50,-2.00
1610175,3092,NSE_FO:BANKNIFTY20DEC2347500PE,2023-12-20 15:05:00,1,15,19.20,2023-12-20 15:09:00,0,15,5.20,210.00,72.92,525902.75,307.55,696902.75,-0.72
1610174,3092,NSE_FO:BANKNIFTY20DEC2347500CE,2023-12-20 15:05:00,1,15,33.95,2023-12-20 15:09:00,0,15,43.55,-144.00,-28.28,525692.75,307.42,696692.75,-0.75
1610169,3092,NSE_FO:BANKNIFTY20DEC2347500PE,2023-12-20 15:02:00,1,15,23.75,2023-12-20 15:05:00,0,15,19.20,68.25,19.16,525836.75,307.51,696836.75,-0.73
1610168,3092,NSE_FO:BANKNIFTY20DEC2347500CE,2023-12-20 15:02:00,1,15,45.30,2023-12-20 15:05:00,0,15,33.95,170.25,25.06,525768.50,307.47,696768.50,-0.74
1610163,3092,NSE_FO:BANKNIFTY20DEC2347500PE,2023-12-20 14:53:00,1,15,62.35,2023-12-20 15:02:00,0,15,23.75,579.00,61.91,525598.25,307.37,696598.25,-0.77
1610162,3092,NSE_FO:BANKNIFTY20DEC2347500CE,2023-12-20 14:53:00,1,15,30.20,2023-12-20 15:02:00,0,15,45.30,-226.50,-50.00,525019.25,307.03,696019.25,-0.85
1610142,3092,NSE_FO:BANKNIFTY20DEC2347500PE,2023-12-20 14:45:00,1,15,39.55,2023-12-20 14:53:00,0,15,62.35,-342.00,-57.65,525245.75,307.16,696245.75,-0.82
1610140,3092,NSE_FO:BANKNIFTY20DEC2347500CE,2023-12-20 14:45:00,1,15,74.90,2023-12-20 14:53:00,0,15,30.20,670.50,59.68,525587.75,307.36,696587.75,-0.77
1610114,3092,NSE_FO:BANKNIFTY20DEC2347500PE,2023-12-20 14:35:00,1,15,33.65,2023-12-20 14:45:00,0,15,39.55,-88.50,-17.53,524917.25,306.97,695917.25,-0.86
1610112,3092,NSE_FO:BANKNIFTY20DEC2347500CE,2023-12-20 14:35:00,1,15,109.20,2023-12-20 14:45:00,0,15,74.90,514.50,31.41,525005.75,307.02,696005.75,-0.85
1610082,3092,NSE_FO:BANKNIFTY20DEC2347600PE,2023-12-20 14:21:00,1,15,28.70,2023-12-20 14:35:00,0,15,64.70,-540.00,-125.44,524491.25,306.72,695491.25,-0.92
1610077,3092,NSE_FO:BANKNIFTY20DEC2347600CE,2023-12-20 14:21:00,1,15,101.70,2023-12-20 14:35:00,0,15,38.60,946.50,62.05,525031.25,307.04,696031.25,-0.85
1610057,3092,NSE_FO:BANKNIFTY20DEC2347700PE,2023-12-20 13:56:00,1,15,39.70,2023-12-20 14:21:00,0,15,59.45,-296.25,-49.75,524084.75,306.48,695084.75,-0.98
1610054,3092,NSE_FO:BANKNIFTY20DEC2347700CE,2023-12-20 13:56:00,1,15,87.10,2023-12-20 14:21:00,0,15,33.35,806.25,61.71,524381.00,306.66,695381.00,-0.94
1610042,3092,NSE_FO:BANKNIFTY20DEC2347800PE,2023-12-20 13:28:00,1,15,82.00,2023-12-20 13:56:00,0,15,83.20,-18.00,-1.46,523574.75,306.18,694574.75,-1.05
1610041,3092,NSE_FO:BANKNIFTY20DEC2347800CE,2023-12-20 13:28:00,1,15,59.90,2023-12-20 13:56:00,0,15,31.35,428.25,47.66,523592.75,306.19,694592.75,-1.05
1610019,3092,NSE_FO:BANKNIFTY20DEC2348000PE,2023-12-20 12:45:00,1,15,67.15,2023-12-20 13:28:00,0,15,235.05,-2518.50,-250.04,523164.50,305.94,694164.50,-1.11
1610018,3092,NSE_FO:BANKNIFTY20DEC2348000CE,2023-12-20 12:45:00,1,15,46.70,2023-12-20 13:28:00,0,15,12.75,509.25,72.70,525683.00,307.42,696683.00,-0.75
1609989,3092,NSE_FO:BANKNIFTY20DEC2348100PE,2023-12-20 09:25:00,1,15,97.70,2023-12-20 12:45:00,0,15,144.00,-694.50,-47.39,525173.75,307.12,696173.75,-0.83
1609984,3092,NSE_FO:BANKNIFTY20DEC2348100CE,2023-12-20 09:25:00,1,15,117.75,2023-12-20 12:45:00,0,15,23.30,1416.75,80.21,525868.25,307.53,696868.25,-0.73
1609487,3092,NSE_FO:BANKNIFTY20DEC2347900PE,2023-12-19 14:58:00,1,15,138.70,2023-12-19 15:09:00,0,15,120.60,271.50,13.05,524451.50,306.70,695451.50,-0.93
1609486,3092,NSE_FO:BANKNIFTY20DEC2347900CE,2023-12-19 14:58:00,1,15,145.50,2023-12-19 15:09:00,0,15,147.75,-33.75,-1.55,524180.00,306.54,695180.00,-0.97
1609447,3092,NSE_FO:BANKNIFTY20DEC2347800PE,2023-12-19 09:25:00,1,15,204.20,2023-12-19 14:58:00,0,15,96.50,1615.50,52.74,524213.75,306.56,695213.75,-0.96
1609446,3092,NSE_FO:BANKNIFTY20DEC2347800CE,2023-12-19 09:25:00,1,15,173.25,2023-12-19 14:58:00,0,15,203.60,-455.25,-17.52,522598.25,305.61,693598.25,-1.19
1608996,3092,NSE_FO:BANKNIFTY20DEC2347900PE,2023-12-18 09:25:00,1,15,238.10,2023-12-18 15:09:00,0,15,224.85,198.75,5.56,523053.50,305.88,694053.50,-1.13
1608994,3092,NSE_FO:BANKNIFTY20DEC2347900CE,2023-12-18 09:25:00,1,15,275.95,2023-12-18 15:09:00,0,15,210.45,982.50,23.74,522854.75,305.76,693854.75,-1.16
1608506,3092,NSE_FO:BANKNIFTY20DEC2347800PE,2023-12-15 09:25:00,1,15,230.65,2023-12-15 15:09:00,0,15,131.25,1491.00,43.10,521872.25,305.19,692872.25,-1.30
1608504,3092,NSE_FO:BANKNIFTY20DEC2347800CE,2023-12-15 09:25:00,1,15,369.00,2023-12-15 15:09:00,0,15,503.40,-2016.00,-36.42,520381.25,304.32,691381.25,-1.51
1608077,3092,NSE_FO:BANKNIFTY20DEC2347600PE,2023-12-14 09:25:00,1,15,241.40,2023-12-14 15:09:00,0,15,177.75,954.75,26.37,522397.25,305.50,693397.25,-1.22
1608076,3092,NSE_FO:BANKNIFTY20DEC2347600CE,2023-12-14 09:25:00,1,15,431.35,2023-12-14 15:09:00,0,15,484.65,-799.50,-12.36,521442.50,304.94,692442.50,-1.36
1607671,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 15:07:00,1,15,7.60,2023-12-13 15:09:00,0,15,14.15,-98.25,-86.18,522242.00,305.40,693242.00,-1.24
1607670,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 15:07:00,1,15,8.55,2023-12-13 15:09:00,0,15,3.90,69.75,54.39,522340.25,305.46,693340.25,-1.23
1607663,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 15:04:00,1,15,11.75,2023-12-13 15:07:00,0,15,7.60,62.25,35.32,522270.50,305.42,693270.50,-1.24
1607661,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 15:04:00,1,15,9.60,2023-12-13 15:07:00,0,15,8.55,15.75,10.94,522208.25,305.38,693208.25,-1.25
1607649,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 15:02:00,1,15,21.95,2023-12-13 15:04:00,0,15,11.75,153.00,46.47,522192.50,305.38,693192.50,-1.25
1607647,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 15:02:00,1,15,6.85,2023-12-13 15:04:00,0,15,9.60,-41.25,-40.15,522039.50,305.29,693039.50,-1.27
1607638,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 14:59:00,1,15,33.80,2023-12-13 15:02:00,0,15,21.95,177.75,35.06,522080.75,305.31,693080.75,-1.27
1607637,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 14:59:00,1,15,7.55,2023-12-13 15:02:00,0,15,6.85,10.50,9.27,521903.00,305.21,692903.00,-1.29
1607617,3092,NSE_FO:BANKNIFTY13DEC2347000PE,2023-12-13 14:43:00,1,15,17.10,2023-12-13 14:59:00,0,15,2.25,222.75,86.84,521892.50,305.20,692892.50,-1.29
1607616,3092,NSE_FO:BANKNIFTY13DEC2347000CE,2023-12-13 14:43:00,1,15,34.10,2023-12-13 14:59:00,0,15,76.20,-631.50,-123.46,521669.75,305.07,692669.75,-1.33
1607606,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 14:27:00,1,15,38.95,2023-12-13 14:43:00,0,15,87.75,-732.00,-125.29,522301.25,305.44,693301.25,-1.24
1607605,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 14:27:00,1,15,19.65,2023-12-13 14:43:00,0,15,4.15,232.50,78.88,523033.25,305.87,694033.25,-1.13
1607595,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 13:51:00,1,15,41.35,2023-12-13 14:27:00,0,15,38.95,36.00,5.80,522800.75,305.73,693800.75,-1.16
1607594,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 13:51:00,1,15,32.80,2023-12-13 14:27:00,0,15,19.65,197.25,40.09,522764.75,305.71,693764.75,-1.17
1607585,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 13:27:00,1,15,50.25,2023-12-13 13:51:00,0,15,41.35,133.50,17.71,522567.50,305.60,693567.50,-1.20
1607584,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 13:27:00,1,15,43.05,2023-12-13 13:51:00,0,15,32.80,153.75,23.81,522434.00,305.52,693434.00,-1.22
1607573,3092,NSE_FO:BANKNIFTY13DEC2347100PE,2023-12-13 13:00:00,1,15,44.45,2023-12-13 13:27:00,0,15,50.25,-87.00,-13.05,522280.25,305.43,693280.25,-1.24
1607571,3092,NSE_FO:BANKNIFTY13DEC2347100CE,2023-12-13 13:00:00,1,15,72.25,2023-12-13 13:27:00,0,15,43.05,438.00,40.42,522367.25,305.48,693367.25,-1.23
1607559,3092,NSE_FO:BANKNIFTY13DEC2346900PE,2023-12-13 10:34:00,1,15,41.90,2023-12-13 13:00:00,0,15,8.75,497.25,79.12,521929.25,305.22,692929.25,-1.29
1607557,3092,NSE_FO:BANKNIFTY13DEC2346900CE,2023-12-13 10:34:00,1,15,109.40,2023-12-13 13:00:00,0,15,235.05,-1884.75,-114.85,521432.00,304.93,692432.00,-1.36
1607549,3092,NSE_FO:BANKNIFTY13DEC2347000PE,2023-12-13 09:50:00,1,15,96.70,2023-12-13 10:34:00,0,15,81.90,222.00,15.31,523316.75,306.03,694316.75,-1.09
1607547,3092,NSE_FO:BANKNIFTY13DEC2347000CE,2023-12-13 09:50:00,1,15,67.50,2023-12-13 10:34:00,0,15,49.35,272.25,26.89,523094.75,305.90,694094.75,-1.12
1607531,3092,NSE_FO:BANKNIFTY13DEC2347000PE,2023-12-13 09:25:00,1,15,118.40,2023-12-13 09:50:00,0,15,96.70,325.50,18.33,522822.50,305.74,693822.50,-1.16
1607527,3092,NSE_FO:BANKNIFTY13DEC2347000CE,2023-12-13 09:25:00,1,15,89.85,2023-12-13 09:50:00,0,15,67.50,335.25,24.87,522497.00,305.55,693497.00,-1.21
1607054,3092,NSE_FO:BANKNIFTY13DEC2347400PE,2023-12-12 09:25:00,1,15,170.50,2023-12-12 15:09:00,0,15,301.60,-1966.50,-76.89,522161.75,305.36,693161.75,-1.25
1607053,3092,NSE_FO:BANKNIFTY13DEC2347400CE,2023-12-12 09:25:00,1,15,239.10,2023-12-12 15:09:00,0,15,64.95,2612.25,72.84,524128.25,306.51,695128.25,-0.97
1604349,3092,NSE_FO:BANKNIFTY13DEC2347500PE,2023-12-11 09:25:00,1,15,259.65,2023-12-11 15:09:00,0,15,255.20,66.75,1.71,521516.00,304.98,692516.00,-1.35
1604347,3092,NSE_FO:BANKNIFTY13DEC2347500CE,2023-12-11 09:25:00,1,15,263.85,2023-12-11 15:09:00,0,15,202.60,918.75,23.21,521449.25,304.94,692449.25,-1.36
1603572,3092,NSE_FO:BANKNIFTY13DEC2346900PE,2023-12-08 09:25:00,1,15,300.60,2023-12-08 15:09:00,0,15,122.15,2676.75,59.36,520530.50,304.40,691530.50,-1.49
1603571,3092,NSE_FO:BANKNIFTY13DEC2346900CE,2023-12-08 09:25:00,1,15,358.70,2023-12-08 15:09:00,0,15,578.75,-3300.75,-61.35,517853.75,302.84,688853.75,-1.87
1603149,3092,NSE_FO:BANKNIFTY13DEC2346500PE,2023-12-07 09:25:00,1,15,338.35,2023-12-07 15:09:00,0,15,186.40,2279.25,44.91,521154.50,304.77,692154.50,-1.40
1603148,3092,NSE_FO:BANKNIFTY13DEC2346500CE,2023-12-07 09:25:00,1,15,411.25,2023-12-07 15:09:00,0,15,569.80,-2378.25,-38.55,518875.25,303.44,689875.25,-1.72
1602569,3092,NSE_FO:BANKNIFTY06DEC2346800PE,2023-12-06 15:02:00,1,15,9.80,2023-12-06 15:09:00,0,15,3.90,88.50,60.20,521253.50,304.83,692253.50,-1.38
1602568,3092,NSE_FO:BANKNIFTY06DEC2346800CE,2023-12-06 15:02:00,1,15,37.50,2023-12-06 15:09:00,0,15,31.30,93.00,16.53,521165.00,304.77,692165.00,-1.40
1602561,3092,NSE_FO:BANKNIFTY06DEC2346900PE,2023-12-06 14:54:00,1,15,17.40,2023-12-06 15:02:00,0,15,73.85,-846.75,-324.43,521072.00,304.72,692072.00,-1.41
1602560,3092,NSE_FO:BANKNIFTY06DEC2346900CE,2023-12-06 14:54:00,1,15,30.05,2023-12-06 15:02:00,0,15,2.60,411.75,91.35,521918.75,305.22,692918.75,-1.29
1602552,3092,NSE_FO:BANKNIFTY06DEC2346900PE,2023-12-06 14:37:00,1,15,42.45,2023-12-06 14:54:00,0,15,17.40,375.75,59.01,521507.00,304.97,692507.00,-1.35
1602551,3092,NSE_FO:BANKNIFTY06DEC2346900CE,2023-12-06 14:37:00,1,15,20.20,2023-12-06 14:54:00,0,15,30.05,-147.75,-48.76,521131.25,304.76,692131.25,-1.40
1602482,3092,NSE_FO:BANKNIFTY06DEC2346900PE,2023-12-06 14:25:00,1,15,70.45,2023-12-06 14:37:00,0,15,42.45,420.00,39.74,521279.00,304.84,692279.00,-1.38
