id,strategy,instrument_str,entry_timestamp,entry_transaction_type,entry_quantity,entry_price,exit_timestamp,exit_transaction_type,exit_quantity,exit_price,pnl_absolute,pnl_percentage,pnl_cumulative_absolute,pnl_cumulative_percentage,equity_curve,drawdown_percentage
1662342,1059,NSE_FO:BANKNIFTY24APR46700CE,2024-04-19 09:20:00,1,15,422.75,2024-04-19 15:10:00,0,15,1050.25,-9412.50,-148.43,236662.75,118.33,436662.75,-14.13
1661779,1059,NSE_FO:BANKNIFTY24APR47800PE,2024-04-18 09:20:00,1,15,321.15,2024-04-18 15:10:00,0,15,805.45,-7264.50,-150.80,246075.25,123.04,446075.25,-12.27
1661778,1059,NSE_FO:BANKNIFTY24APR47800CE,2024-04-18 09:20:00,1,15,387.80,2024-04-18 15:10:00,0,15,168.95,3282.75,56.43,253339.75,126.67,453339.75,-10.85
1661156,1059,NSE_FO:BANKNIFTY2441647400PE,2024-04-16 09:20:00,1,15,174.85,2024-04-16 15:10:00,0,15,0.45,2616.00,99.74,250057.00,125.03,450057.00,-11.49
1661154,1059,NSE_FO:BANKNIFTY2441647400CE,2024-04-16 09:20:00,1,15,106.05,2024-04-16 15:10:00,0,15,66.60,591.75,37.20,247441.00,123.72,447441.00,-12.01
1660713,1059,NSE_FO:BANKNIFTY2441648000PE,2024-04-15 09:20:00,1,15,212.85,2024-04-15 15:10:00,0,15,337.95,-1876.50,-58.77,246849.25,123.42,446849.25,-12.12
1660710,1059,NSE_FO:BANKNIFTY2441648000CE,2024-04-15 09:20:00,1,15,327.30,2024-04-15 15:10:00,0,15,75.90,3771.00,76.81,248725.75,124.36,448725.75,-11.75
1660315,1059,NSE_FO:BANKNIFTY2441648900PE,2024-04-12 09:20:00,1,15,320.05,2024-04-12 15:10:00,0,15,359.80,-596.25,-12.42,244954.75,122.48,444954.75,-12.49
1660314,1059,NSE_FO:BANKNIFTY2441648900CE,2024-04-12 09:20:00,1,15,257.65,2024-04-12 15:10:00,0,15,149.00,1629.75,42.17,245551.00,122.78,445551.00,-12.38
1660060,1059,NSE_FO:BANKNIFTY2441648900PE,2024-04-11 09:20:00,1,15,300.00,2024-04-11 15:10:00,0,15,300.00,0.00,0.00,243921.25,121.96,443921.25,-12.70
1660059,1059,NSE_FO:BANKNIFTY2441648900CE,2024-04-11 09:20:00,1,15,316.75,2024-04-11 15:10:00,0,15,316.75,0.00,0.00,243921.25,121.96,443921.25,-12.70
1659672,1059,NSE_FO:BANKNIFTY2441048700PE,2024-04-10 09:20:00,1,15,136.30,2024-04-10 15:10:00,0,15,0.40,2038.50,99.71,243921.25,121.96,443921.25,-12.70
1659671,1059,NSE_FO:BANKNIFTY2441048700CE,2024-04-10 09:20:00,1,15,156.55,2024-04-10 15:10:00,0,15,314.20,-2364.75,-100.70,241882.75,120.94,441882.75,-13.10
1659209,1059,NSE_FO:BANKNIFTY2441048700PE,2024-04-09 09:20:00,1,15,213.30,2024-04-09 15:10:00,0,15,162.00,769.50,24.05,244247.50,122.12,444247.50,-12.63
1659207,1059,NSE_FO:BANKNIFTY2441048700CE,2024-04-09 09:20:00,1,15,182.35,2024-04-09 15:10:00,0,15,165.20,257.25,9.40,243478.00,121.74,443478.00,-12.79
1658846,1059,NSE_FO:BANKNIFTY2441048600PE,2024-04-08 09:20:00,1,15,268.60,2024-04-08 15:10:00,0,15,224.60,660.00,16.38,243220.75,121.61,443220.75,-12.84
1658845,1059,NSE_FO:BANKNIFTY2441048600CE,2024-04-08 09:20:00,1,15,275.45,2024-04-08 15:10:00,0,15,226.55,733.50,17.75,242560.75,121.28,442560.75,-12.97
1658470,1059,NSE_FO:BANKNIFTY2441048000PE,2024-04-05 09:20:00,1,15,361.90,2024-04-05 15:10:00,0,15,128.80,3496.50,64.41,241827.25,120.91,441827.25,-13.11
1658469,1059,NSE_FO:BANKNIFTY2441048000CE,2024-04-05 09:20:00,1,15,288.35,2024-04-05 15:10:00,0,15,697.00,-6129.75,-141.72,238330.75,119.17,438330.75,-13.80
1657950,1059,NSE_FO:BANKNIFTY2441048100PE,2024-04-04 09:20:00,1,15,336.15,2024-04-04 15:10:00,0,15,378.30,-632.25,-12.54,244460.50,122.23,444460.50,-12.59
1657949,1059,NSE_FO:BANKNIFTY2441048100CE,2024-04-04 09:20:00,1,15,352.50,2024-04-04 15:10:00,0,15,262.30,1353.00,25.59,245092.75,122.55,445092.75,-12.47
1657424,1059,NSE_FO:BANKNIFTY2440347400PE,2024-04-03 09:20:00,1,15,178.85,2024-04-03 15:10:00,0,15,0.75,2671.50,99.58,243739.75,121.87,443739.75,-12.73
1657423,1059,NSE_FO:BANKNIFTY2440347400CE,2024-04-03 09:20:00,1,15,93.80,2024-04-03 15:10:00,0,15,218.60,-1872.00,-133.05,241068.25,120.53,441068.25,-13.26
1656967,1059,NSE_FO:BANKNIFTY2440347400PE,2024-04-02 09:20:00,1,15,172.05,2024-04-02 15:10:00,0,15,84.25,1317.00,51.03,242940.25,121.47,442940.25,-12.89
1656966,1059,NSE_FO:BANKNIFTY2440347400CE,2024-04-02 09:20:00,1,15,261.55,2024-04-02 15:10:00,0,15,249.10,186.75,4.76,241623.25,120.81,441623.25,-13.15
1656608,1059,NSE_FO:BANKNIFTY2440347600PE,2024-04-01 09:20:00,1,15,290.00,2024-04-01 15:10:00,0,15,240.05,749.25,17.22,241436.50,120.72,441436.50,-13.19
1656606,1059,NSE_FO:BANKNIFTY2440347600CE,2024-04-01 09:20:00,1,15,295.55,2024-04-01 15:10:00,0,15,216.20,1190.25,26.85,240687.25,120.34,440687.25,-13.33
1655595,1059,NSE_FO:BANKNIFTY27MAR2446700PE,2024-03-27 09:20:00,1,15,117.80,2024-03-27 15:10:00,0,15,2.90,1723.50,97.54,239497.00,119.75,439497.00,-13.57
1655594,1059,NSE_FO:BANKNIFTY27MAR2446700CE,2024-03-27 09:20:00,1,15,153.45,2024-03-27 15:10:00,0,15,19.85,2004.00,87.06,237773.50,118.89,437773.50,-13.91
1655132,1059,NSE_FO:BANKNIFTY27MAR2446700PE,2024-03-26 09:20:00,1,15,229.00,2024-03-26 15:10:00,0,15,176.30,790.50,23.01,235769.50,117.88,435769.50,-14.30
1655130,1059,NSE_FO:BANKNIFTY27MAR2446700CE,2024-03-26 09:20:00,1,15,317.05,2024-03-26 15:10:00,0,15,196.70,1805.25,37.96,234979.00,117.49,434979.00,-14.46
1654562,1059,NSE_FO:BANKNIFTY27MAR2446700PE,2024-03-22 09:20:00,1,15,338.75,2024-03-22 15:10:00,0,15,195.35,2151.00,42.33,233173.75,116.59,433173.75,-14.81
1654561,1059,NSE_FO:BANKNIFTY27MAR2446700CE,2024-03-22 09:20:00,1,15,342.50,2024-03-22 15:10:00,0,15,430.20,-1315.50,-25.61,231022.75,115.51,431022.75,-15.23
1654129,1059,NSE_FO:BANKNIFTY27MAR2446800PE,2024-03-21 09:20:00,1,15,369.30,2024-03-21 15:10:00,0,15,365.35,59.25,1.07,232338.25,116.17,432338.25,-14.98
1654128,1059,NSE_FO:BANKNIFTY27MAR2446800CE,2024-03-21 09:20:00,1,15,465.95,2024-03-21 15:10:00,0,15,353.80,1682.25,24.07,232279.00,116.14,432279.00,-14.99
1653452,1059,NSE_FO:BANKNIFTY20MAR2446500PE,2024-03-20 09:20:00,1,15,154.05,2024-03-20 15:10:00,0,15,212.75,-880.50,-38.10,230596.75,115.30,430596.75,-15.32
1653451,1059,NSE_FO:BANKNIFTY20MAR2446500CE,2024-03-20 09:20:00,1,15,143.65,2024-03-20 15:10:00,0,15,0.30,2150.25,99.79,231477.25,115.74,431477.25,-15.15
1652948,1059,NSE_FO:BANKNIFTY20MAR2446500PE,2024-03-19 09:20:00,1,15,268.00,2024-03-19 15:10:00,0,15,304.65,-549.75,-13.68,229327.00,114.66,429327.00,-15.57
1652947,1059,NSE_FO:BANKNIFTY20MAR2446500CE,2024-03-19 09:20:00,1,15,281.40,2024-03-19 15:10:00,0,15,121.60,2397.00,56.79,229876.75,114.94,429876.75,-15.46
1652463,1059,NSE_FO:BANKNIFTY20MAR2446500PE,2024-03-18 09:20:00,1,15,335.80,2024-03-18 15:10:00,0,15,272.65,947.25,18.81,227479.75,113.74,427479.75,-15.93
1652462,1059,NSE_FO:BANKNIFTY20MAR2446500CE,2024-03-18 09:20:00,1,15,365.00,2024-03-18 15:10:00,0,15,316.65,725.25,13.25,226532.50,113.27,426532.50,-16.12
1651988,1059,NSE_FO:BANKNIFTY20MAR2446800PE,2024-03-15 09:20:00,1,15,415.40,2024-03-15 15:10:00,0,15,511.15,-1436.25,-23.05,225807.25,112.90,425807.25,-16.26
1651986,1059,NSE_FO:BANKNIFTY20MAR2446800CE,2024-03-15 09:20:00,1,15,426.85,2024-03-15 15:10:00,0,15,249.00,2667.75,41.67,227243.50,113.62,427243.50,-15.98
1651453,1059,NSE_FO:BANKNIFTY20MAR2446600PE,2024-03-14 09:20:00,1,15,475.00,2024-03-14 15:10:00,0,15,323.25,2276.25,31.95,224575.75,112.29,424575.75,-16.50
1651449,1059,NSE_FO:BANKNIFTY20MAR2446600CE,2024-03-14 09:20:00,1,15,558.25,2024-03-14 15:10:00,0,15,572.15,-208.50,-2.49,222299.50,111.15,422299.50,-16.95
1650928,1059,NSE_FO:BANKNIFTY13MAR2447400PE,2024-03-13 09:20:00,1,15,161.45,2024-03-13 15:10:00,0,15,362.15,-3010.50,-124.31,222508.00,111.25,422508.00,-16.91
1650927,1059,NSE_FO:BANKNIFTY13MAR2447400CE,2024-03-13 09:20:00,1,15,165.70,2024-03-13 15:10:00,0,15,0.50,2478.00,99.70,225518.50,112.76,425518.50,-16.32
1650369,1059,NSE_FO:BANKNIFTY13MAR2447300PE,2024-03-12 09:20:00,1,15,247.90,2024-03-12 15:10:00,0,15,208.10,597.00,16.05,223040.50,111.52,423040.50,-16.80
1650368,1059,NSE_FO:BANKNIFTY13MAR2447300CE,2024-03-12 09:20:00,1,15,265.20,2024-03-12 15:10:00,0,15,231.05,512.25,12.88,222443.50,111.22,422443.50,-16.92
1649901,1059,NSE_FO:BANKNIFTY13MAR2447700PE,2024-03-11 09:20:00,1,15,326.05,2024-03-11 15:10:00,0,15,522.60,-2948.25,-60.28,221931.25,110.97,421931.25,-17.02
1649900,1059,NSE_FO:BANKNIFTY13MAR2447700CE,2024-03-11 09:20:00,1,15,358.05,2024-03-11 15:10:00,0,15,134.20,3357.75,62.52,224879.50,112.44,424879.50,-16.44
1649584,1059,NSE_FO:BANKNIFTY13MAR2447800PE,2024-03-08 09:20:00,1,15,382.00,2024-03-08 15:10:00,0,15,382.00,0.00,0.00,221521.75,110.76,421521.75,-17.10
1649580,1059,NSE_FO:BANKNIFTY13MAR2447800CE,2024-03-08 09:20:00,1,15,325.85,2024-03-08 15:10:00,0,15,325.85,0.00,0.00,221521.75,110.76,421521.75,-17.10
1649261,1059,NSE_FO:BANKNIFTY13MAR2448000PE,2024-03-07 09:20:00,1,15,419.10,2024-03-07 15:10:00,0,15,433.80,-220.50,-3.51,221521.75,110.76,421521.75,-17.10
1649256,1059,NSE_FO:BANKNIFTY13MAR2448000CE,2024-03-07 09:20:00,1,15,430.65,2024-03-07 15:10:00,0,15,287.95,2140.50,33.14,221742.25,110.87,421742.25,-17.06
1648672,1059,NSE_FO:BANKNIFTY06MAR2447500PE,2024-03-06 09:20:00,1,15,154.05,2024-03-06 15:10:00,0,15,0.40,2304.75,99.74,219601.75,109.80,419601.75,-17.48
1648670,1059,NSE_FO:BANKNIFTY06MAR2447500CE,2024-03-06 09:20:00,1,15,178.30,2024-03-06 15:10:00,0,15,510.05,-4976.25,-186.06,217297.00,108.65,417297.00,-17.93
1648198,1059,NSE_FO:BANKNIFTY06MAR2447300PE,2024-03-05 09:20:00,1,15,279.90,2024-03-05 15:10:00,0,15,84.55,2930.25,69.79,222273.25,111.14,422273.25,-16.96
1648191,1059,NSE_FO:BANKNIFTY06MAR2447300CE,2024-03-05 09:20:00,1,15,271.05,2024-03-05 15:10:00,0,15,442.00,-2564.25,-63.07,219343.00,109.67,419343.00,-17.53
1647774,1059,NSE_FO:BANKNIFTY06MAR2447500PE,2024-03-04 09:20:00,1,15,383.10,2024-03-04 15:10:00,0,15,317.25,987.75,17.19,221907.25,110.95,421907.25,-17.03
1647773,1059,NSE_FO:BANKNIFTY06MAR2447500CE,2024-03-04 09:20:00,1,15,358.45,2024-03-04 15:10:00,0,15,278.20,1203.75,22.39,220919.50,110.46,420919.50,-17.22
1647304,1059,NSE_FO:BANKNIFTY06MAR2446500PE,2024-03-01 09:20:00,1,15,410.35,2024-03-01 15:10:00,0,15,144.20,3992.25,64.86,219715.75,109.86,419715.75,-17.46
1647302,1059,NSE_FO:BANKNIFTY06MAR2446500CE,2024-03-01 09:20:00,1,15,474.45,2024-03-01 15:10:00,0,15,1012.85,-8076.00,-113.48,215723.50,107.86,415723.50,-18.24
1646679,1059,NSE_FO:BANKNIFTY29FEB2445900PE,2024-02-29 09:20:00,1,15,220.40,2024-02-29 15:10:00,0,15,1.45,3284.25,99.34,223799.50,111.90,423799.50,-16.66
1646678,1059,NSE_FO:BANKNIFTY29FEB2445900CE,2024-02-29 09:20:00,1,15,182.40,2024-02-29 15:10:00,0,15,165.65,251.25,9.18,220515.25,110.26,420515.25,-17.30
1646119,1059,NSE_FO:BANKNIFTY29FEB2446600PE,2024-02-28 09:20:00,1,15,285.75,2024-02-28 15:10:00,0,15,753.20,-7011.75,-163.59,220264.00,110.13,420264.00,-17.35
1646118,1059,NSE_FO:BANKNIFTY29FEB2446600CE,2024-02-28 09:20:00,1,15,287.00,2024-02-28 15:10:00,0,15,47.60,3591.00,83.41,227275.75,113.64,427275.75,-15.97
1645625,1059,NSE_FO:BANKNIFTY29FEB2446500PE,2024-02-27 09:20:00,1,15,392.10,2024-02-27 15:10:00,0,15,272.00,1801.50,30.63,223684.75,111.84,423684.75,-16.68
1645624,1059,NSE_FO:BANKNIFTY29FEB2446500CE,2024-02-27 09:20:00,1,15,374.90,2024-02-27 15:10:00,0,15,339.35,533.25,9.48,221883.25,110.94,421883.25,-17.03
1645180,1059,NSE_FO:BANKNIFTY29FEB2446700PE,2024-02-26 09:20:00,1,15,405.85,2024-02-26 15:10:00,0,15,426.85,-315.00,-5.17,221350.00,110.68,421350.00,-17.14
1645179,1059,NSE_FO:BANKNIFTY29FEB2446700CE,2024-02-26 09:20:00,1,15,444.30,2024-02-26 15:10:00,0,15,336.25,1620.75,24.32,221665.00,110.83,421665.00,-17.07
1644720,1059,NSE_FO:BANKNIFTY29FEB2447000PE,2024-02-23 09:20:00,1,15,443.95,2024-02-23 15:10:00,0,15,460.00,-240.75,-3.62,220044.25,110.02,420044.25,-17.39
1644717,1059,NSE_FO:BANKNIFTY29FEB2447000CE,2024-02-23 09:20:00,1,15,476.40,2024-02-23 15:10:00,0,15,381.25,1427.25,19.97,220285.00,110.14,420285.00,-17.35
1644217,1059,NSE_FO:BANKNIFTY29FEB2447000PE,2024-02-22 09:20:00,1,15,493.30,2024-02-22 15:10:00,0,15,507.20,-208.50,-2.82,218857.75,109.43,418857.75,-17.63
1644216,1059,NSE_FO:BANKNIFTY29FEB2447000CE,2024-02-22 09:20:00,1,15,534.05,2024-02-22 15:10:00,0,15,437.60,1446.75,18.06,219066.25,109.53,419066.25,-17.59
1643554,1059,NSE_FO:BANKNIFTY21FEB2447200PE,2024-02-21 09:20:00,1,15,176.85,2024-02-21 15:10:00,0,15,110.90,989.25,37.29,217619.50,108.81,417619.50,-17.87
1643553,1059,NSE_FO:BANKNIFTY21FEB2447200CE,2024-02-21 09:20:00,1,15,177.45,2024-02-21 15:10:00,0,15,0.95,2647.50,99.46,216630.25,108.32,416630.25,-18.07
1643020,1059,NSE_FO:BANKNIFTY21FEB2446400PE,2024-02-20 09:20:00,1,15,275.00,2024-02-20 15:10:00,0,15,49.05,3389.25,82.16,213982.75,106.99,413982.75,-18.59
1643019,1059,NSE_FO:BANKNIFTY21FEB2446400CE,2024-02-20 09:20:00,1,15,307.45,2024-02-20 15:10:00,0,15,762.55,-6826.50,-148.02,210593.50,105.30,410593.50,-19.25
1642581,1059,NSE_FO:BANKNIFTY21FEB2446500PE,2024-02-19 09:20:00,1,15,373.70,2024-02-19 15:10:00,0,15,318.15,833.25,14.86,217420.00,108.71,417420.00,-17.91
1642579,1059,NSE_FO:BANKNIFTY21FEB2446500CE,2024-02-19 09:20:00,1,15,371.00,2024-02-19 15:10:00,0,15,306.25,971.25,17.45,216586.75,108.29,416586.75,-18.07
1642121,1059,NSE_FO:BANKNIFTY21FEB2446400PE,2024-02-16 09:20:00,1,15,468.65,2024-02-16 15:10:00,0,15,390.50,1172.25,16.68,215615.50,107.81,415615.50,-18.26
1642119,1059,NSE_FO:BANKNIFTY21FEB2446400CE,2024-02-16 09:20:00,1,15,435.70,2024-02-16 15:10:00,0,15,417.00,280.50,4.29,214443.25,107.22,414443.25,-18.50
1641581,1059,NSE_FO:BANKNIFTY21FEB2446000PE,2024-02-15 09:20:00,1,15,498.55,2024-02-15 15:10:00,0,15,358.60,2099.25,28.07,214162.75,107.08,414162.75,-18.55
1641575,1059,NSE_FO:BANKNIFTY21FEB2446000CE,2024-02-15 09:20:00,1,15,484.50,2024-02-15 15:10:00,0,15,602.80,-1774.50,-24.42,212063.50,106.03,412063.50,-18.96
1640884,1059,NSE_FO:BANKNIFTY14FEB2445000PE,2024-02-14 09:20:00,1,15,178.75,2024-02-14 15:10:00,0,15,0.35,2676.00,99.80,213838.00,106.92,413838.00,-18.61
1640883,1059,NSE_FO:BANKNIFTY14FEB2445000CE,2024-02-14 09:20:00,1,15,203.60,2024-02-14 15:10:00,0,15,970.65,-11505.75,-376.74,211162.00,105.58,411162.00,-19.14
1640280,1059,NSE_FO:BANKNIFTY14FEB2445000PE,2024-02-13 09:20:00,1,15,293.05,2024-02-13 15:10:00,0,15,54.15,3583.50,81.52,222667.75,111.33,422667.75,-16.88
1640278,1059,NSE_FO:BANKNIFTY14FEB2445000CE,2024-02-13 09:20:00,1,15,303.60,2024-02-13 15:10:00,0,15,705.15,-6023.25,-132.26,219084.25,109.54,419084.25,-17.58
1639765,1059,NSE_FO:BANKNIFTY14FEB2445700PE,2024-02-12 09:20:00,1,15,338.90,2024-02-12 15:10:00,0,15,810.40,-7072.50,-139.13,225107.50,112.55,425107.50,-16.40
1639763,1059,NSE_FO:BANKNIFTY14FEB2445700CE,2024-02-12 09:20:00,1,15,315.65,2024-02-12 15:10:00,0,15,79.60,3540.75,74.78,232180.00,116.09,432180.00,-15.01
1639286,1059,NSE_FO:BANKNIFTY14FEB2444900PE,2024-02-09 09:20:00,1,15,373.65,2024-02-09 15:10:00,0,15,108.10,3983.25,71.07,228639.25,114.32,428639.25,-15.70
1639284,1059,NSE_FO:BANKNIFTY14FEB2444900CE,2024-02-09 09:20:00,1,15,464.00,2024-02-09 15:10:00,0,15,905.00,-6615.00,-95.04,224656.00,112.33,424656.00,-16.49
1638730,1059,NSE_FO:BANKNIFTY14FEB2446000PE,2024-02-08 09:20:00,1,15,378.90,2024-02-08 15:10:00,0,15,681.40,-4537.50,-79.84,231271.00,115.64,431271.00,-15.19
1638728,1059,NSE_FO:BANKNIFTY14FEB2446000CE,2024-02-08 09:20:00,1,15,469.45,2024-02-08 15:10:00,0,15,217.00,3786.75,53.78,235808.50,117.90,435808.50,-14.29
1638155,1059,NSE_FO:BANKNIFTY07FEB2446000PE,2024-02-07 09:20:00,1,15,162.00,2024-02-07 15:10:00,0,15,193.55,-473.25,-19.48,232021.75,116.01,432021.75,-15.04
1638151,1059,NSE_FO:BANKNIFTY07FEB2446000CE,2024-02-07 09:20:00,1,15,157.05,2024-02-07 15:10:00,0,15,0.25,2352.00,99.84,232495.00,116.25,432495.00,-14.95
